#datatype measurement,dateTime:2006-01-02T15:04:05.000Z,double,double,double,,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,,double
LinuxPCM,DateTime,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,IO,IA,GT,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,,Temperature
LinuxPCM,2024-12-03T16:18:53.734Z,0.16,1.65,0.10,1.02,4.28,0.02,29.27,1.00,0.96,0.0000,0.0053,0.01,0.01,5496.76,3326.97,4201.97,3.30,82.61,0.33,8.18,9.71,10.87,0.02,0.91,78.49,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.67,0.00,0.00,0.16,1.65,0.10,1.02,4.28,0.02,29.27,1.00,0.96,0.0000,0.0053,0.01,0.01,0.00,0.02,0.00, 0,5496.76,3326.97,4201.97,3.30,82.61,0.33,8.18,9.71,10.87,0.02,0.91,78.49,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.67,19.50,0.00,0.23,1.67,0.14,1.02,4.29,0.00,5.27,1.00,0.96,0.0000,0.0054,13.77,19.12,0.00,0.14,66.97,21,983.65,590.62,4201.97,3.33,83.27,0.47,11.70,0.75,1.69,0.45,1.01,4.25,0.00,16.73,1.00,0.96,0.0000,0.0053,44.00,0.71,0.02,0.32,54.94, 0,3157.28,1871.94,4201.97,3.37,84.33,1.50,37.57,0.00,0.43,0.01,1.03,4.34,0.00,0.05,0.90,0.58,0.0004,0.0047,0.58,1.80,0.04,2.44,95.14,22,10.79,25.03,4201.97,0.86,21.56,0.01,0.13,0.00,0.38,0.00,1.02,4.30,0.00,0.02,0.92,0.42,0.0004,0.0057,0.25,2.10,0.00,0.74,96.90,20,4.20,10.96,4201.97,0.77,19.14,0.00,0.05,0.32,1.68,0.19,1.03,4.33,0.00,7.12,1.00,0.96,0.0000,0.0054,18.33,14.55,0.00,0.14,66.98,21,1330.37,794.24,4201.97,3.35,83.75,0.63,15.83,0.00,0.21,0.00,1.04,4.35,0.00,0.01,0.84,0.35,0.0015,0.0104,0.12,44.60,0.02,0.32,54.94, 0,1.06,5.02,4201.97,0.42,10.53,0.00,0.01,0.00,0.29,0.00,1.04,4.35,0.00,0.04,0.94,0.46,0.0004,0.0069,0.45,1.92,0.04,2.44,95.14,22,5.68,19.58,4201.97,0.58,14.50,0.00,0.07,0.00,0.39,0.00,1.03,4.33,0.00,0.02,0.88,0.42,0.0006,0.0059,0.22,2.13,0.00,0.74,96.90,20,3.74,9.58,4201.97,0.78,19.54,0.00,0.04,,33.000
LinuxPCM,2024-12-03T16:18:54.735Z,0.18,1.65,0.11,1.02,4.28,0.02,32.07,1.00,0.95,0.0000,0.0054,0.01,0.00,5987.77,3624.33,4203.00,3.30,82.61,0.36,8.90,10.58,11.46,0.01,1.67,76.28,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.18,0.00,0.00,0.18,1.65,0.11,1.02,4.28,0.02,32.07,1.00,0.95,0.0000,0.0054,0.01,0.00,0.00,0.02,0.00,19,5987.77,3624.33,4203.00,3.30,82.61,0.36,8.90,10.58,11.46,0.01,1.67,76.28,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.18,20.99,0.00,0.81,1.68,0.48,1.03,4.31,0.00,18.35,1.00,0.96,0.0000,0.0054,47.26,0.71,0.00,0.14,51.89,19,3416.61,2037.52,4203.00,3.35,83.84,1.63,40.64,0.60,1.69,0.36,1.01,4.24,0.00,13.54,1.00,0.96,0.0000,0.0053,35.45,0.77,0.00,0.18,63.60,21,2539.52,1504.62,4203.00,3.38,84.39,1.21,30.21,0.00,0.44,0.01,1.00,4.20,0.00,0.05,0.92,0.58,0.0003,0.0046,0.64,2.21,0.04,5.20,91.92,23,11.75,26.78,4203.00,0.88,21.93,0.01,0.14,0.00,0.51,0.00,1.01,4.23,0.00,0.04,0.88,0.50,0.0005,0.0044,0.40,0.72,0.00,1.14,97.74,22,8.79,17.08,4203.00,1.03,25.73,0.00,0.10,0.00,0.24,0.00,1.01,4.24,0.00,0.01,0.87,0.31,0.0012,0.0099,0.11,47.86,0.00,0.14,51.89,19,1.17,4.88,4203.00,0.48,11.97,0.00,0.01,0.00,0.30,0.00,1.02,4.27,0.00,0.01,0.88,0.33,0.0008,0.0071,0.14,36.08,0.00,0.18,63.60,21,1.77,5.87,4203.00,0.60,15.12,0.00,0.02,0.00,0.29,0.00,1.02,4.27,0.00,0.04,0.95,0.46,0.0003,0.0069,0.46,2.38,0.04,5.20,91.92,23,5.70,19.80,4203.00,0.58,14.40,0.00,0.07,0.00,0.32,0.00,1.01,4.26,0.00,0.02,0.92,0.40,0.0005,0.0066,0.18,0.94,0.00,1.14,97.74,22,2.46,7.78,4203.00,0.63,15.81,0.00,0.03,,33.000
LinuxPCM,2024-12-03T16:18:55.735Z,0.17,1.65,0.10,1.01,4.26,0.03,29.81,1.00,0.95,0.0000,0.0053,0.02,0.01,5578.20,3382.76,4201.75,3.30,82.45,0.33,8.30,9.92,11.05,0.13,0.78,78.13,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.55,0.00,0.00,0.17,1.65,0.10,1.01,4.26,0.03,29.81,1.00,0.95,0.0000,0.0053,0.02,0.01,0.00,0.02,0.00, 1,5578.20,3382.76,4201.75,3.30,82.45,0.33,8.30,9.92,11.05,0.13,0.78,78.13,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.55,19.40,0.00,0.54,1.67,0.32,1.02,4.30,0.00,12.24,1.00,0.96,0.0000,0.0054,31.74,1.38,0.00,1.16,65.72,21,2280.22,1364.12,4201.75,3.34,83.58,1.09,27.13,0.78,1.69,0.46,1.01,4.24,0.00,17.35,1.00,0.96,0.0000,0.0053,45.51,0.72,0.00,0.04,53.73, 1,3259.11,1929.27,4201.75,3.38,84.47,1.55,38.78,0.00,0.35,0.00,1.02,4.30,0.00,0.03,0.89,0.38,0.0007,0.0070,0.30,1.73,0.00,0.12,97.85,23,4.48,12.83,4201.75,0.70,17.47,0.00,0.05,0.00,0.47,0.00,1.01,4.25,0.00,0.03,0.91,0.46,0.0004,0.0047,0.32,2.19,0.51,1.78,95.21,20,6.29,13.49,4201.75,0.93,23.30,0.00,0.07,0.00,0.50,0.00,1.02,4.30,0.01,0.04,0.86,0.38,0.0007,0.0056,0.32,32.80,0.00,1.16,65.72,21,6.87,13.74,4201.75,1.00,24.99,0.00,0.08,0.00,0.20,0.00,1.03,4.31,0.00,0.01,0.88,0.33,0.0016,0.0136,0.11,46.11,0.00,0.04,53.73, 1,0.97,4.96,4201.75,0.39,9.83,0.00,0.01,0.00,0.33,0.00,1.03,4.33,0.00,0.04,0.92,0.40,0.0005,0.0065,0.44,1.59,0.00,0.12,97.85,23,6.28,19.09,4201.75,0.66,16.46,0.00,0.07,0.00,0.55,0.01,1.03,4.33,0.01,0.06,0.88,0.54,0.0005,0.0042,0.58,1.92,0.51,1.78,95.21,20,13.97,25.26,4201.75,1.11,27.65,0.01,0.17,,33.000
LinuxPCM,2024-12-03T16:18:56.736Z,0.17,1.65,0.11,1.01,4.26,0.02,31.41,1.00,0.96,0.0000,0.0053,0.01,0.00,5879.29,3564.95,4202.76,3.30,82.46,0.35,8.74,10.45,11.34,0.11,1.64,76.46,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.31,0.00,0.00,0.17,1.65,0.11,1.01,4.26,0.02,31.41,1.00,0.96,0.0000,0.0053,0.01,0.00,0.00,0.01,0.00,21,5879.29,3564.95,4202.76,3.30,82.46,0.35,8.74,10.45,11.34,0.11,1.64,76.46,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.31,20.10,0.00,0.81,1.68,0.48,1.02,4.28,0.00,18.29,1.00,0.96,0.0000,0.0054,47.54,0.75,0.00,0.14,51.57,21,3414.06,2036.58,4202.76,3.35,83.82,1.62,40.62,0.58,1.68,0.35,1.01,4.23,0.00,12.97,1.00,0.96,0.0000,0.0053,34.30,1.41,0.43,4.69,59.17,21,2438.42,1453.41,4202.76,3.36,83.89,1.16,29.01,0.00,0.33,0.00,1.01,4.24,0.00,0.03,0.91,0.42,0.0005,0.0060,0.30,1.62,0.00,0.19,97.89,23,4.17,12.72,4202.76,0.66,16.39,0.00,0.05,0.00,0.52,0.01,1.00,4.22,0.00,0.04,0.90,0.59,0.0004,0.0038,0.50,0.75,0.00,1.55,97.20,21,10.88,21.07,4202.76,1.03,25.82,0.01,0.13,0.00,0.25,0.00,1.03,4.33,0.00,0.02,0.90,0.30,0.0010,0.0103,0.16,48.13,0.00,0.14,51.57,21,1.72,6.78,4202.76,0.51,12.71,0.00,0.02,0.00,0.31,0.00,1.03,4.31,0.00,0.01,0.90,0.37,0.0005,0.0060,0.15,35.56,0.43,4.69,59.17,21,2.05,6.54,4202.76,0.63,15.71,0.00,0.02,0.00,0.19,0.00,1.02,4.30,0.00,0.03,0.97,0.33,0.0003,0.0101,0.35,1.56,0.00,0.19,97.89,23,2.86,15.25,4202.76,0.37,9.36,0.00,0.03,0.00,0.41,0.00,1.01,4.25,0.00,0.02,0.91,0.56,0.0004,0.0047,0.30,0.96,0.00,1.55,97.20,21,5.12,12.59,4202.76,0.81,20.34,0.00,0.06,,33.000
LinuxPCM,2024-12-03T16:18:57.736Z,0.17,1.66,0.10,1.01,4.25,0.02,30.46,1.00,0.96,0.0000,0.0053,0.01,0.00,5708.95,3445.22,4201.92,3.31,82.85,0.34,8.49,10.12,10.87,0.01,0.52,78.48,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.46,0.00,0.00,0.17,1.66,0.10,1.01,4.25,0.02,30.46,1.00,0.96,0.0000,0.0053,0.01,0.00,0.00,0.01,0.00, 0,5708.95,3445.22,4201.92,3.31,82.85,0.34,8.49,10.12,10.87,0.01,0.52,78.48,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.46,19.32,0.00,0.56,1.67,0.33,1.02,4.27,0.00,12.60,1.00,0.96,0.0000,0.0054,32.90,0.66,0.02,0.50,65.92, 8,2351.12,1406.45,4201.92,3.34,83.58,1.12,27.98,0.79,1.69,0.47,1.01,4.24,0.00,17.73,1.00,0.96,0.0000,0.0053,46.62,0.92,0.00,0.23,52.23, 0,3338.12,1975.82,4201.92,3.38,84.47,1.59,39.72,0.00,0.26,0.00,1.02,4.30,0.00,0.02,0.88,0.37,0.0008,0.0071,0.22,1.62,0.00,0.16,97.99,22,2.45,9.59,4201.92,0.51,12.77,0.00,0.03,0.00,0.42,0.00,1.02,4.28,0.00,0.03,0.87,0.51,0.0006,0.0048,0.33,0.70,0.00,1.20,97.77,19,6.03,14.30,4201.92,0.84,21.07,0.00,0.07,0.00,0.40,0.00,1.03,4.31,0.00,0.01,0.87,0.28,0.0007,0.0056,0.14,33.42,0.02,0.50,65.92, 8,2.40,5.96,4201.92,0.80,20.12,0.00,0.03,0.00,0.12,0.00,1.03,4.31,0.00,0.01,0.87,0.26,0.0019,0.0162,0.12,47.42,0.00,0.23,52.23, 0,0.64,5.16,4201.92,0.25,6.21,0.00,0.01,0.00,0.18,0.00,1.02,4.30,0.00,0.03,0.97,0.31,0.0003,0.0111,0.33,1.51,0.00,0.16,97.99,22,2.54,14.40,4201.92,0.35,8.84,0.00,0.03,0.00,0.42,0.00,1.01,4.25,0.00,0.02,0.89,0.59,0.0004,0.0042,0.32,0.72,0.00,1.20,97.77,19,5.65,13.54,4201.92,0.84,20.88,0.00,0.07,,33.000
LinuxPCM,2024-12-03T16:18:58.736Z,0.17,1.66,0.10,1.01,4.26,0.01,30.53,1.00,0.96,0.0000,0.0053,0.01,0.00,5711.29,3446.28,4198.56,3.31,82.86,0.34,8.50,10.12,10.90,0.20,1.09,77.69,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.56,0.00,0.00,0.17,1.66,0.10,1.01,4.26,0.01,30.53,1.00,0.96,0.0000,0.0053,0.01,0.00,0.00,0.01,0.00,21,5711.29,3446.28,4198.56,3.31,82.86,0.34,8.50,10.12,10.90,0.20,1.09,77.69,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.56,19.36,0.00,0.00,0.27,0.00,1.02,4.28,0.00,0.03,0.92,0.29,0.0010,0.0137,0.20,46.96,0.00,0.00,52.84,21,2.29,8.63,4198.56,0.53,13.27,0.00,0.03,0.56,1.69,0.33,1.01,4.23,0.00,12.54,1.00,0.96,0.0000,0.0053,32.88,0.68,0.00,0.14,66.30,22,2351.29,1391.60,4198.56,3.38,84.48,1.12,28.00,0.00,0.19,0.00,1.02,4.30,0.00,0.02,0.86,0.30,0.0011,0.0096,0.23,1.61,0.05,0.89,97.22,23,1.88,9.87,4198.56,0.38,9.51,0.00,0.02,0.00,0.35,0.00,1.02,4.30,0.00,0.03,0.92,0.53,0.0005,0.0064,0.35,1.17,0.76,3.33,94.39,23,5.24,15.04,4198.56,0.70,17.42,0.00,0.06,0.80,1.68,0.47,1.02,4.27,0.00,17.85,1.00,0.96,0.0000,0.0053,46.54,0.63,0.00,0.00,52.84,21,3340.49,1987.89,4198.56,3.36,84.02,1.59,39.78,0.00,0.40,0.00,1.02,4.27,0.00,0.02,0.90,0.41,0.0005,0.0055,0.19,33.37,0.00,0.14,66.30,22,3.31,8.29,4198.56,0.80,19.96,0.00,0.04,0.00,0.11,0.00,1.03,4.31,0.00,0.03,0.96,0.25,0.0007,0.0180,0.31,1.53,0.05,0.89,97.22,23,1.43,13.48,4198.56,0.21,5.31,0.00,0.02,0.00,0.47,0.00,1.02,4.30,0.00,0.02,0.87,0.54,0.0005,0.0040,0.27,1.25,0.76,3.33,94.39,23,5.37,11.48,4198.56,0.93,23.37,0.00,0.06,,33.000
LinuxPCM,2024-12-03T16:18:59.736Z,0.17,1.64,0.11,1.01,4.24,0.05,31.36,1.00,0.95,0.0000,0.0053,0.03,0.01,5867.97,3580.39,4201.71,3.28,81.95,0.35,8.73,10.55,11.60,0.20,0.95,76.70,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.71,0.00,0.00,0.17,1.64,0.11,1.01,4.24,0.05,31.36,1.00,0.95,0.0000,0.0053,0.03,0.01,0.00,0.04,0.00, 0,5867.97,3580.39,4201.71,3.28,81.95,0.35,8.73,10.55,11.60,0.20,0.95,76.70,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.71,19.56,0.00,0.00,0.47,0.00,1.02,4.27,0.01,0.07,0.88,0.36,0.0008,0.0078,0.46,34.32,0.00,0.25,64.96, 5,9.26,19.87,4201.71,0.93,23.30,0.00,0.11,0.81,1.69,0.48,1.01,4.22,0.00,18.05,1.00,0.96,0.0000,0.0053,47.52,0.79,0.00,0.30,51.39, 0,3391.17,2008.50,4201.71,3.38,84.42,1.61,40.36,0.00,0.45,0.01,1.02,4.26,0.01,0.08,0.89,0.55,0.0005,0.0053,0.77,2.60,0.79,2.66,93.18,22,14.66,32.95,4201.71,0.89,22.25,0.01,0.17,0.00,0.36,0.00,1.02,4.28,0.01,0.04,0.76,0.40,0.0014,0.0065,0.39,1.74,0.00,0.59,97.28,19,6.01,16.72,4201.71,0.72,17.97,0.00,0.07,0.58,1.68,0.34,1.02,4.26,0.00,12.98,1.00,0.96,0.0000,0.0054,33.91,0.88,0.00,0.25,64.96, 5,2423.49,1446.45,4201.71,3.35,83.77,1.15,28.84,0.00,0.26,0.00,1.02,4.30,0.00,0.03,0.87,0.36,0.0013,0.0106,0.21,48.10,0.00,0.30,51.39, 0,2.40,9.23,4201.71,0.52,13.00,0.00,0.03,0.00,0.44,0.01,1.02,4.30,0.01,0.07,0.80,0.44,0.0009,0.0051,0.70,2.67,0.79,2.66,93.18,22,13.28,30.19,4201.71,0.88,21.99,0.01,0.16,0.00,0.47,0.00,1.00,4.22,0.00,0.04,0.89,0.48,0.0005,0.0050,0.39,1.74,0.00,0.59,97.28,19,7.71,16.48,4201.71,0.94,23.39,0.00,0.09,,33.000
LinuxPCM,2024-12-03T16:19:00.736Z,0.17,1.63,0.10,1.01,4.24,0.03,29.95,1.00,0.96,0.0000,0.0053,0.02,0.01,5612.34,3440.75,4199.47,3.26,81.56,0.33,8.35,10.14,11.36,0.11,0.89,77.50,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.42,0.00,0.00,0.17,1.63,0.10,1.01,4.24,0.03,29.95,1.00,0.96,0.0000,0.0053,0.02,0.01,0.00,0.02,0.00,21,5612.34,3440.75,4199.47,3.26,81.56,0.33,8.35,10.14,11.36,0.11,0.89,77.50,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.42,19.22,0.00,0.00,0.32,0.00,0.98,4.10,0.00,0.04,0.91,0.27,0.0008,0.0098,0.28,46.36,0.00,0.19,53.17,21,3.62,11.33,4199.47,0.64,15.98,0.00,0.04,0.00,0.10,0.00,1.02,4.28,0.00,0.01,0.88,0.26,0.0017,0.0172,0.13,33.55,0.00,0.40,65.91,22,0.57,5.75,4199.47,0.20,4.98,0.00,0.01,0.00,0.28,0.01,1.06,4.44,0.00,0.03,0.86,0.57,0.0003,0.0024,0.96,2.01,0.02,0.57,96.43,23,12.08,42.57,4199.47,0.57,14.19,0.01,0.14,0.00,0.25,0.00,1.01,4.22,0.00,0.03,0.84,0.33,0.0013,0.0088,0.31,2.40,0.40,2.40,94.49,22,3.27,13.11,4199.47,0.50,12.46,0.00,0.04,0.78,1.67,0.46,1.02,4.26,0.00,17.49,1.00,0.96,0.0000,0.0054,45.78,0.85,0.00,0.19,53.17,21,3268.71,1951.75,4199.47,3.35,83.74,1.56,38.92,0.55,1.68,0.33,1.00,4.21,0.01,12.27,1.00,0.96,0.0000,0.0053,32.65,1.03,0.00,0.40,65.91,22,2308.09,1373.35,4199.47,3.36,84.03,1.10,27.48,0.00,0.30,0.00,1.03,4.31,0.00,0.04,0.94,0.39,0.0004,0.0066,0.46,2.51,0.02,0.57,96.43,23,5.91,19.95,4199.47,0.59,14.81,0.00,0.07,0.00,0.44,0.01,1.02,4.29,0.01,0.05,0.89,0.54,0.0005,0.0049,0.53,2.18,0.40,2.40,94.49,22,10.09,22.93,4199.47,0.88,22.00,0.00,0.12,,33.000
LinuxPCM,2024-12-03T16:19:01.737Z,0.17,1.64,0.11,1.01,4.23,0.03,31.33,1.00,0.96,0.0000,0.0053,0.02,0.00,5877.22,3586.05,4201.86,3.28,81.95,0.35,8.74,10.59,11.89,0.11,1.51,75.89,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.65,0.00,0.00,0.17,1.64,0.11,1.01,4.23,0.03,31.33,1.00,0.96,0.0000,0.0053,0.02,0.00,0.00,0.02,0.00, 1,5877.22,3586.05,4201.86,3.28,81.95,0.35,8.74,10.59,11.89,0.11,1.51,75.89,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.65,19.46,0.00,0.11,1.63,0.07,1.01,4.26,0.00,2.47,1.00,0.95,0.0000,0.0054,6.59,28.43,0.00,0.10,64.88, 6,458.23,280.60,4201.86,3.27,81.65,0.22,5.45,0.00,0.41,0.00,1.01,4.25,0.00,0.05,0.88,0.51,0.0006,0.0059,0.44,49.87,0.45,4.03,45.20, 1,7.69,18.85,4201.86,0.82,20.39,0.00,0.09,0.00,0.30,0.01,1.01,4.26,0.00,0.02,0.86,0.58,0.0003,0.0022,0.85,2.08,0.00,0.71,96.36,22,10.80,36.20,4201.86,0.60,14.92,0.01,0.13,0.00,0.48,0.01,1.01,4.26,0.01,0.05,0.86,0.54,0.0006,0.0044,0.58,1.07,0.01,1.21,97.14,19,11.70,24.51,4201.86,0.95,23.86,0.01,0.14,0.47,1.67,0.28,1.01,4.25,0.00,10.62,1.00,0.96,0.0000,0.0053,28.00,7.02,0.00,0.10,64.88, 6,1989.86,1189.36,4201.86,3.35,83.65,0.95,23.68,0.81,1.69,0.48,1.00,4.22,0.01,18.05,1.00,0.96,0.0000,0.0053,47.50,2.82,0.45,4.03,45.20, 1,3390.16,2005.33,4201.86,3.38,84.53,1.61,40.34,0.00,0.19,0.00,1.02,4.29,0.00,0.03,0.94,0.33,0.0005,0.0106,0.38,2.55,0.00,0.71,96.36,22,3.08,16.45,4201.86,0.37,9.35,0.00,0.04,0.00,0.39,0.00,1.02,4.28,0.00,0.03,0.88,0.51,0.0006,0.0055,0.34,1.30,0.01,1.21,97.14,19,5.71,14.74,4201.86,0.77,19.37,0.00,0.07,,33.000
LinuxPCM,2024-12-03T16:19:02.737Z,0.17,1.65,0.10,1.01,4.23,0.02,29.81,1.00,0.96,0.0000,0.0053,0.01,0.00,5579.03,3388.11,4202.67,3.29,82.33,0.33,8.30,10.00,10.84,0.02,1.32,77.82,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.71,0.00,0.00,0.17,1.65,0.10,1.01,4.23,0.02,29.81,1.00,0.96,0.0000,0.0053,0.01,0.00,0.00,0.01,0.00,21,5579.03,3388.11,4202.67,3.29,82.33,0.33,8.30,10.00,10.84,0.02,1.32,77.82,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.71,18.54,0.00,0.00,0.37,0.00,1.00,4.22,0.00,0.04,0.94,0.34,0.0005,0.0088,0.27,45.91,0.00,0.16,53.67,21,4.24,11.32,4202.67,0.75,18.70,0.00,0.05,0.00,0.31,0.00,1.01,4.25,0.00,0.03,0.92,0.32,0.0006,0.0090,0.25,32.81,0.00,0.55,66.40,21,3.28,10.67,4202.67,0.61,15.37,0.00,0.04,0.00,0.47,0.00,1.00,4.20,0.00,0.03,0.90,0.51,0.0004,0.0042,0.37,1.65,0.03,0.48,97.48,23,7.34,15.74,4202.67,0.93,23.32,0.00,0.09,0.00,0.43,0.01,1.00,4.20,0.00,0.06,0.92,0.56,0.0004,0.0050,0.62,1.49,0.06,4.09,93.75,22,11.29,26.10,4202.67,0.87,21.63,0.01,0.13,0.77,1.68,0.46,1.01,4.25,0.00,17.33,1.00,0.96,0.0000,0.0053,45.44,0.74,0.00,0.16,53.67,21,3244.36,1931.99,4202.67,3.36,83.96,1.54,38.60,0.55,1.69,0.32,1.00,4.21,0.00,12.28,1.00,0.96,0.0000,0.0053,32.34,0.72,0.00,0.55,66.40,21,2300.37,1363.14,4202.67,3.38,84.38,1.09,27.37,0.00,0.19,0.00,1.02,4.27,0.00,0.03,0.96,0.32,0.0004,0.0104,0.37,1.65,0.03,0.48,97.48,23,3.00,15.97,4202.67,0.38,9.38,0.00,0.04,0.00,0.39,0.00,1.00,4.21,0.00,0.02,0.91,0.55,0.0004,0.0048,0.31,1.80,0.06,4.09,93.75,22,5.15,13.18,4202.67,0.78,19.55,0.00,0.06,,33.000
