#datatype measurement,dateTime:2006-01-02T15:04:05.000Z,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
LinuxPCM,DateTime,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C4res%,C6res%,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),SYSTEM Energy (Joules),EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C4res%,C6res%,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,,Temperature
LinuxPCM,2024-12-06T18:34:08.260Z,0.43,3.31,0.13,1.55,5.29,131.81,4.22,0.24,0.83,0.0037,0.0001,10.56,8.87,35819.97,10807.71,3458.91,6.63,110.48,0.86,14.39,8.38,10.41,0.00,81.21,0.00,100.00,0.00,0.00,0.00,47.65,0.00,0.00,0.00,0.43,3.31,0.13,1.55,5.29,131.81,4.22,0.24,0.83,0.0037,0.0001,10.56,8.87,34,35819.97,10807.71,3458.91,6.63,110.48,0.86,14.39,8.38,10.41,0.00,81.21,0.00,100.00,0.00,0.00,0.00,47.65,45.50,0.00,0.00,0.40,0.01,1.55,5.26,0.05,0.05,0.94,0.41,0.0074,0.0066,0.33,0.85,0.00,98.82,0.00,61,7.13,17.83,3458.91,0.80,13.34,0.00,0.07,0.00,0.28,0.00,1.54,5.24,0.02,0.00,0.65,0.37,0.0351,0.0042,0.03,1.15,0.00,98.82,0.00,61,0.45,1.61,3458.91,0.56,9.40,0.00,0.00,0.00,0.38,0.00,1.55,5.26,0.05,0.02,0.87,0.48,0.0120,0.0046,0.21,4.78,0.00,95.01,0.00,60,4.40,11.45,3458.91,0.77,12.81,0.00,0.04,0.00,0.19,0.00,1.54,5.24,0.00,0.00,0.63,0.56,0.0175,0.0063,0.00,4.99,0.00,95.01,0.00,60,0.04,0.19,3458.91,0.39,6.46,0.00,0.00,0.00,0.57,0.01,1.54,5.24,0.06,0.01,0.71,0.83,0.0046,0.0010,0.44,10.37,0.00,89.19,0.00,58,13.42,23.55,3458.91,1.14,19.00,0.01,0.13,0.00,0.21,0.00,1.55,5.27,0.00,0.00,0.85,0.40,0.0128,0.0076,0.00,10.80,0.00,89.19,0.00,58,0.04,0.21,3458.91,0.42,7.05,0.00,0.00,0.00,0.11,0.00,1.55,5.26,0.01,0.00,0.57,0.37,0.0766,0.0119,0.03,0.87,0.00,99.10,0.00,51,0.16,1.43,3458.91,0.23,3.83,0.00,0.00,0.00,0.51,0.00,1.55,5.26,0.02,0.01,0.89,0.52,0.0074,0.0032,0.11,0.79,0.00,99.10,0.00,51,2.89,5.64,3458.91,1.02,17.07,0.00,0.03,1.42,3.84,0.37,1.57,5.34,12.37,1.58,0.34,0.91,0.0025,0.0003,23.49,0.30,0.00,76.21,0.00,38,4899.15,1274.75,3458.91,7.69,128.11,2.83,47.25,0.00,0.21,0.00,1.47,5.00,0.00,0.00,0.88,0.43,0.0162,0.0094,0.00,23.84,0.00,76.16,0.00,38,0.05,0.23,3458.91,0.43,7.14,0.00,0.00,5.40,3.46,1.56,1.56,5.30,68.86,1.32,0.22,0.67,0.0037,0.0001,99.98,0.02,0.00,0.00,0.00,34,18453.30,5329.44,3458.91,6.93,115.42,10.80,179.94,0.00,0.17,0.00,1.49,5.08,0.00,0.00,0.74,0.58,0.0242,0.0092,0.01,99.99,0.00,0.00,0.00,34,0.10,0.59,3458.91,0.33,5.54,0.00,0.00,3.59,3.03,1.19,1.55,5.26,50.17,1.16,0.20,0.69,0.0040,0.0001,76.66,0.00,0.00,23.34,0.00,53,12428.78,4102.09,3458.91,6.06,101.00,7.19,119.77,0.00,0.16,0.00,1.49,5.08,0.00,0.00,0.78,0.44,0.0262,0.0128,0.01,76.64,0.00,23.34,0.00,53,0.12,0.71,3458.91,0.33,5.42,0.00,0.00,0.00,0.35,0.01,1.55,5.26,0.06,0.02,0.90,0.51,0.0094,0.0039,0.34,2.36,0.00,97.30,0.00,60,6.39,18.26,3458.91,0.70,11.66,0.00,0.06,0.00,0.18,0.00,1.51,5.14,0.00,0.00,0.62,0.45,0.0146,0.0068,0.00,2.70,0.00,97.30,0.00,60,0.03,0.18,3458.91,0.36,6.06,0.00,0.00,0.00,0.14,0.00,1.20,4.07,0.00,0.00,0.91,0.26,0.0239,0.0143,0.03,0.84,0.00,99.13,0.00,57,0.17,1.16,3458.91,0.29,4.76,0.00,0.00,0.00,0.16,0.00,1.20,4.07,0.01,0.00,0.78,0.33,0.0319,0.0111,0.03,0.79,0.00,99.18,0.00,57,0.19,1.19,3458.91,0.32,5.27,0.00,0.00,0.00,0.11,0.00,1.20,4.07,0.06,0.01,0.72,0.26,0.0647,0.0136,0.19,0.91,0.00,98.90,0.00,57,0.87,8.01,3458.91,0.22,3.63,0.00,0.01,0.00,0.19,0.00,1.20,4.07,0.00,0.00,0.45,0.68,0.0088,0.0057,0.01,1.22,0.00,98.78,0.00,57,0.04,0.21,3458.91,0.38,6.38,0.00,0.00,0.00,0.38,0.00,1.20,4.07,0.01,0.00,0.72,0.56,0.0140,0.0036,0.03,1.36,0.00,98.61,0.00,59,0.40,1.06,3458.91,0.75,12.55,0.00,0.00,0.00,0.23,0.00,1.20,4.07,0.04,0.01,0.77,0.34,0.0282,0.0089,0.16,1.62,0.00,98.22,0.00,59,1.47,6.48,3458.91,0.45,7.55,0.00,0.01,0.00,0.30,0.00,1.20,4.07,0.01,0.00,0.56,0.47,0.0205,0.0052,0.02,1.36,0.00,98.62,0.00,59,0.28,0.95,3458.91,0.59,9.89,0.00,0.00,0.00,0.20,0.00,1.20,4.07,0.00,0.00,0.77,0.33,0.0209,0.0106,0.01,1.18,0.00,98.81,0.00,59,0.10,0.50,3458.91,0.40,6.73,0.00,0.00,,38.000
LinuxPCM,2024-12-06T18:34:09.260Z,0.42,3.21,0.13,1.57,5.32,129.03,7.67,0.30,0.77,0.0037,0.0002,11.14,6.64,34792.44,10827.26,3416.70,6.43,107.11,0.85,14.14,8.44,9.21,0.00,82.35,0.00,100.00,0.00,0.00,0.00,47.11,0.00,0.00,0.00,0.42,3.21,0.13,1.57,5.32,129.03,7.67,0.30,0.77,0.0037,0.0002,11.14,6.64,38,34792.44,10827.26,3416.70,6.43,107.11,0.85,14.14,8.44,9.21,0.00,82.35,0.00,100.00,0.00,0.00,0.00,47.11,45.02,0.00,0.00,0.42,0.01,1.55,5.26,0.09,0.04,0.90,0.48,0.0105,0.0047,0.37,0.08,0.00,99.55,0.00,61,8.33,19.67,3416.70,0.85,14.12,0.00,0.08,0.00,0.49,0.00,1.55,5.25,0.03,0.01,0.78,0.33,0.0116,0.0027,0.09,0.36,0.00,99.55,0.00,61,2.40,4.86,3416.70,0.99,16.42,0.00,0.02,0.01,1.07,0.01,1.54,5.25,0.09,0.02,0.69,0.93,0.0026,0.0006,0.59,9.46,0.00,89.95,0.00,61,33.18,31.02,3416.70,2.14,35.66,0.02,0.32,0.00,0.18,0.00,1.55,5.25,0.00,0.00,0.80,0.39,0.0282,0.0076,0.00,10.05,0.00,89.95,0.00,61,0.03,0.14,3416.70,0.36,5.94,0.00,0.00,0.00,0.64,0.00,1.55,5.26,0.06,0.02,0.85,0.53,0.0078,0.0025,0.23,0.01,0.00,99.76,0.00,59,7.88,12.22,3416.70,1.29,21.50,0.00,0.08,0.00,0.16,0.00,1.53,5.21,0.00,0.00,0.78,0.47,0.0296,0.0072,0.00,0.23,0.00,99.76,0.00,59,0.03,0.16,3416.70,0.33,5.45,0.00,0.00,0.00,0.74,0.00,1.55,5.26,0.04,0.01,0.84,0.52,0.0071,0.0020,0.15,0.00,0.00,99.85,0.00,54,5.82,7.81,3416.70,1.49,24.82,0.00,0.06,0.00,0.18,0.00,1.55,5.25,0.00,0.00,0.83,0.46,0.0261,0.0077,0.00,0.15,0.00,99.85,0.00,54,0.03,0.14,3416.70,0.36,5.98,0.00,0.00,5.45,3.47,1.57,1.57,5.35,65.40,3.68,0.30,0.77,0.0035,0.0002,100.00,0.00,0.00,0.00,0.00,38,18627.79,5371.59,3416.70,6.94,115.59,10.90,181.73,0.00,0.11,0.00,1.55,5.26,0.00,0.00,0.72,0.46,0.0253,0.0079,0.01,99.99,0.00,0.00,0.00,38,0.03,0.28,3416.70,0.23,3.80,0.00,0.00,4.71,3.02,1.56,1.56,5.31,63.12,3.83,0.29,0.77,0.0039,0.0002,100.00,0.00,0.00,0.00,0.00,45,16088.30,5332.67,3416.70,6.03,100.56,9.42,156.96,0.00,0.18,0.00,1.45,4.94,0.00,0.00,0.73,0.59,0.0198,0.0088,0.01,99.99,0.00,0.00,0.00,45,0.09,0.47,3416.70,0.37,6.10,0.00,0.00,0.00,0.72,0.00,1.53,5.21,0.03,0.01,0.86,0.66,0.0061,0.0022,0.13,0.01,0.00,99.86,0.00,54,4.85,6.70,3416.70,1.45,24.16,0.00,0.05,0.00,0.14,0.00,1.51,5.15,0.00,0.00,0.94,0.23,0.0239,0.0151,0.01,0.13,0.00,99.86,0.00,54,0.08,0.55,3416.70,0.28,4.67,0.00,0.00,0.00,0.14,0.00,1.55,5.26,0.05,0.02,0.91,0.25,0.0268,0.0108,0.24,0.03,0.00,99.73,0.00,57,1.78,12.64,3416.70,0.28,4.68,0.00,0.02,0.00,0.15,0.00,1.51,5.12,0.00,0.00,0.75,0.43,0.0266,0.0062,0.00,0.27,0.00,99.73,0.00,57,0.02,0.17,3416.70,0.29,4.85,0.00,0.00,0.00,0.69,0.00,1.20,4.07,0.02,0.00,0.57,0.85,0.0059,0.0012,0.09,0.02,0.00,99.89,0.00,57,2.66,3.88,3416.70,1.37,22.86,0.00,0.03,0.00,0.68,0.00,1.20,4.07,0.01,0.01,0.81,0.70,0.0042,0.0023,0.12,0.03,0.00,99.85,0.00,57,3.19,4.72,3416.70,1.35,22.51,0.00,0.03,0.00,0.35,0.00,1.20,4.07,0.06,0.01,0.66,0.53,0.0168,0.0036,0.23,0.11,0.00,99.66,0.00,57,3.28,9.43,3416.70,0.70,11.60,0.00,0.03,0.00,0.57,0.00,1.20,4.07,0.01,0.00,0.53,0.78,0.0053,0.0017,0.06,0.03,0.00,99.91,0.00,57,1.44,2.54,3416.70,1.13,18.88,0.00,0.01,0.00,0.32,0.00,1.20,4.07,0.01,0.00,0.70,0.57,0.0147,0.0035,0.03,0.02,0.00,99.95,0.00,58,0.36,1.11,3416.70,0.64,10.65,0.00,0.00,0.00,0.19,0.00,1.20,4.07,0.02,0.01,0.78,0.23,0.0379,0.0127,0.08,0.11,0.00,99.81,0.00,58,0.59,3.10,3416.70,0.38,6.32,0.00,0.01,0.00,0.26,0.00,1.20,4.07,0.00,0.00,0.34,0.56,0.0166,0.0037,0.02,0.01,0.00,99.96,0.00,58,0.24,0.93,3416.70,0.52,8.60,0.00,0.00,0.00,0.16,0.00,1.20,4.07,0.00,0.00,0.71,0.58,0.0199,0.0068,0.01,0.02,0.00,99.97,0.00,58,0.07,0.47,3416.70,0.31,5.25,0.00,0.00,,62.000
LinuxPCM,2024-12-06T18:34:10.260Z,0.59,4.52,0.13,1.57,5.32,70.61,7.06,0.30,0.75,0.0014,0.0001,5.75,3.06,48765.07,10787.10,3416.52,9.04,150.69,1.19,19.82,8.40,9.49,0.00,82.11,0.00,100.00,0.00,0.00,0.00,45.81,0.00,0.00,0.00,0.59,4.52,0.13,1.57,5.32,70.61,7.06,0.30,0.75,0.0014,0.0001,5.75,3.06,30,48765.07,10787.10,3416.52,9.04,150.69,1.19,19.82,8.40,9.49,0.00,82.11,0.00,100.00,0.00,0.00,0.00,45.81,43.94,0.00,0.00,0.26,0.00,1.55,5.26,0.05,0.04,0.94,0.31,0.0132,0.0100,0.26,0.04,0.00,99.70,0.00,61,3.67,13.88,3416.52,0.53,8.81,0.00,0.04,0.00,0.35,0.00,1.54,5.23,0.01,0.00,0.70,0.35,0.0325,0.0044,0.02,0.28,0.00,99.70,0.00,61,0.44,1.27,3416.52,0.69,11.55,0.00,0.00,0.01,0.75,0.01,1.54,5.25,0.09,0.02,0.69,0.83,0.0046,0.0009,0.51,10.83,0.00,88.65,0.00,60,20.26,27.06,3416.52,1.50,24.96,0.01,0.20,0.00,0.22,0.00,1.54,5.24,0.00,0.00,0.80,0.42,0.0309,0.0074,0.00,11.34,0.00,88.65,0.00,60,0.03,0.12,3416.52,0.44,7.25,0.00,0.00,0.00,0.60,0.00,1.55,5.26,0.06,0.01,0.81,0.56,0.0107,0.0025,0.16,0.01,0.00,99.83,0.00,58,5.17,8.64,3416.52,1.20,19.94,0.00,0.05,0.00,0.21,0.00,1.53,5.21,0.00,0.00,0.73,0.46,0.0306,0.0069,0.00,0.17,0.00,99.83,0.00,58,0.03,0.12,3416.52,0.42,7.00,0.00,0.00,0.00,0.37,0.00,1.55,5.26,0.04,0.02,0.89,0.41,0.0150,0.0062,0.14,0.01,0.00,99.85,0.00,50,2.70,7.31,3416.52,0.74,12.31,0.00,0.03,0.00,0.16,0.00,1.54,5.24,0.00,0.00,0.68,0.34,0.0636,0.0088,0.01,0.14,0.00,99.85,0.00,50,0.05,0.31,3416.52,0.33,5.46,0.00,0.00,6.96,4.43,1.57,1.57,5.34,36.86,3.35,0.25,0.73,0.0016,0.0001,100.00,0.00,0.00,0.00,0.00,31,23770.64,5369.16,3416.52,8.85,147.58,13.92,231.92,0.00,0.27,0.00,1.55,5.26,0.00,0.00,0.70,0.45,0.0243,0.0083,0.00,100.00,0.00,0.00,0.00,31,0.03,0.12,3416.52,0.54,8.98,0.00,0.00,7.30,4.68,1.56,1.56,5.31,33.35,3.58,0.31,0.77,0.0013,0.0001,100.00,0.00,0.00,0.00,0.00,30,24953.76,5331.02,3416.52,9.36,156.03,14.61,243.46,0.00,0.27,0.00,1.43,4.86,0.00,0.00,0.78,0.63,0.0170,0.0088,0.01,99.99,0.00,0.00,0.00,30,0.09,0.32,3416.52,0.53,8.88,0.00,0.00,0.00,0.07,0.00,1.55,5.26,0.00,0.00,0.88,0.35,0.0246,0.0085,0.01,0.63,0.00,99.36,0.00,51,0.04,0.55,3416.52,0.15,2.46,0.00,0.00,0.00,0.86,0.00,1.55,5.26,0.03,0.01,0.85,0.68,0.0058,0.0020,0.10,0.54,0.00,99.36,0.00,51,4.75,5.50,3416.52,1.73,28.77,0.00,0.05,0.00,0.15,0.00,1.55,5.26,0.04,0.02,0.93,0.26,0.0213,0.0110,0.23,0.13,0.00,99.64,0.00,58,1.79,12.19,3416.52,0.29,4.89,0.00,0.02,0.00,0.18,0.00,1.50,5.11,0.00,0.00,0.82,0.34,0.0283,0.0078,0.00,0.35,0.00,99.64,0.00,58,0.03,0.17,3416.52,0.35,5.90,0.00,0.00,0.00,0.15,0.00,1.20,4.07,0.00,0.00,0.81,0.33,0.0424,0.0119,0.01,0.01,0.00,99.97,0.00,57,0.08,0.55,3416.52,0.29,4.85,0.00,0.00,0.00,0.14,0.00,1.20,4.07,0.01,0.00,0.79,0.21,0.0491,0.0141,0.04,2.95,0.00,97.01,0.00,57,0.22,1.59,3416.52,0.28,4.71,0.00,0.00,0.00,0.11,0.00,1.20,4.07,0.03,0.00,0.64,0.35,0.0808,0.0133,0.08,0.08,0.00,99.84,0.00,57,0.36,3.19,3416.52,0.23,3.79,0.00,0.00,0.00,0.21,0.00,1.20,4.07,0.00,0.00,0.42,0.63,0.0142,0.0058,0.00,0.01,0.00,99.99,0.00,57,0.03,0.16,3416.52,0.42,6.98,0.00,0.00,0.00,0.41,0.00,1.20,4.07,0.00,0.00,0.78,0.55,0.0130,0.0037,0.02,0.02,0.00,99.96,0.00,58,0.35,0.86,3416.52,0.83,13.79,0.00,0.00,0.00,0.10,0.00,1.20,4.07,0.01,0.00,0.84,0.17,0.0503,0.0183,0.05,0.11,0.00,99.84,0.00,58,0.20,1.94,3416.52,0.21,3.50,0.00,0.00,0.00,0.39,0.00,1.20,4.07,0.00,0.00,0.23,0.56,0.0194,0.0037,0.02,0.01,0.00,99.97,0.00,58,0.24,0.62,3416.52,0.77,12.91,0.00,0.00,0.00,0.22,0.00,1.20,4.07,0.00,0.00,0.63,0.42,0.0225,0.0094,0.01,0.02,0.00,99.97,0.00,58,0.10,0.46,3416.52,0.43,7.18,0.00,0.00,,67.000
