#datatype measurement,dateTime:2006-01-02T15:04:05.000Z,double,double,double,,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,
WindowsPCM,DateTime,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L3MPI,L2MPI,READ,WRITE,IO,IA,GT,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
WindowsPCM,2024-12-03T14:33:16.780Z,0.07,0.82,0.09,1.02,4.28,2.15,11.31,0.80,0.0009,0.0046,1.27,0.33,2437.44,2969.30,4236.04,1.64,41.04,0.14,3.60,8.60,17.85,4.64,0.00,68.92,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.26,0.00,0.00,0.07,0.82,0.09,1.02,4.28,2.15,11.31,0.80,0.0009,0.0046,1.27,0.33,0.00,1.66,0.00,11,2437.44,2969.30,4236.04,1.64,41.04,0.14,3.60,8.60,17.85,4.64,0.00,68.92,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.26,16.96,0.00,0.07,0.55,0.13,1.03,4.33,0.48,2.13,0.77,0.0016,0.0071,12.35,13.31,4.72,0.00,69.62,13,298.46,538.90,4236.04,1.11,27.69,0.14,3.52,0.02,0.66,0.03,1.02,4.28,0.03,0.26,0.85,0.0004,0.0034,2.67,22.99,4.72,0.00,69.62,13,75.56,115.21,4236.04,1.31,32.79,0.04,0.89,0.04,0.57,0.07,1.03,4.32,0.20,0.85,0.74,0.0012,0.0051,6.74,7.73,8.25,0.00,77.28,11,166.29,293.47,4236.04,1.13,28.33,0.08,1.96,0.01,0.50,0.02,1.03,4.33,0.04,0.16,0.71,0.0011,0.0042,1.72,12.75,8.25,0.00,77.28,11,37.67,75.26,4236.04,1.00,25.03,0.02,0.44,0.03,0.63,0.05,1.05,4.39,0.07,0.44,0.82,0.0005,0.0031,5.08,42.12,2.56,0.00,50.23,14,141.18,225.21,4236.04,1.25,31.34,0.07,1.67,0.31,1.18,0.26,1.00,4.20,0.83,5.10,0.83,0.0006,0.0039,25.95,21.25,2.56,0.00,50.24,14,1298.91,1098.38,4236.04,2.37,59.13,0.61,15.33,0.05,0.73,0.07,1.03,4.33,0.24,1.17,0.78,0.0012,0.0057,6.38,12.05,3.02,0.00,78.54,13,203.82,278.85,4236.04,1.46,36.55,0.10,2.41,0.05,0.63,0.08,1.03,4.34,0.25,1.20,0.78,0.0012,0.0056,7.87,10.57,3.02,0.00,78.54,13,215.55,344.02,4236.04,1.25,31.33,0.10,2.54,
WindowsPCM,2024-12-03T14:33:17.789Z,0.06,0.80,0.08,1.02,4.28,1.98,10.23,0.80,0.0009,0.0047,1.20,0.26,2168.36,2701.26,4236.62,1.61,40.14,0.13,3.20,7.82,16.14,2.91,0.00,73.12,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.78,0.00,0.00,0.06,0.80,0.08,1.02,4.28,1.98,10.23,0.80,0.0009,0.0047,1.20,0.26,0.00,1.52,0.00,13,2168.36,2701.26,4236.62,1.61,40.14,0.13,3.20,7.82,16.14,2.91,0.00,73.12,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.78,15.49,0.00,0.05,0.49,0.09,1.03,4.32,0.20,1.23,0.82,0.0011,0.0063,9.06,13.08,4.83,0.00,73.03,14,194.65,395.23,4236.62,0.98,24.62,0.09,2.30,0.02,0.62,0.03,1.02,4.30,0.03,0.23,0.84,0.0005,0.0035,2.45,19.69,4.83,0.00,73.03,14,65.82,106.09,4236.62,1.24,31.02,0.03,0.78,0.05,0.65,0.07,1.04,4.35,0.12,0.61,0.78,0.0006,0.0032,6.76,7.53,3.49,0.00,82.22,13,193.76,296.99,4236.62,1.30,32.62,0.09,2.29,0.01,0.38,0.01,1.02,4.28,0.03,0.13,0.76,0.0012,0.0061,1.33,12.94,3.49,0.00,82.24,13,21.81,57.38,4236.62,0.76,19.01,0.01,0.26,0.02,0.50,0.03,1.03,4.33,0.06,0.34,0.79,0.0009,0.0049,3.15,37.34,0.50,0.00,59.01,15,69.25,137.80,4236.62,1.01,25.13,0.03,0.82,0.29,1.15,0.25,1.00,4.20,0.97,4.89,0.80,0.0008,0.0040,25.05,15.45,0.50,0.00,59.01,15,1216.49,1060.01,4236.62,2.30,57.38,0.57,14.36,0.04,0.64,0.07,1.03,4.35,0.31,1.51,0.79,0.0017,0.0081,6.65,12.29,2.83,0.00,78.23,14,187.31,291.36,4236.62,1.29,32.14,0.09,2.21,0.05,0.62,0.08,1.04,4.36,0.25,1.30,0.80,0.0011,0.0059,8.11,10.83,2.83,0.00,78.23,14,219.27,356.41,4236.62,1.23,30.76,0.10,2.59,
WindowsPCM,2024-12-03T14:33:18.827Z,0.07,0.79,0.09,1.02,4.27,2.15,11.18,0.80,0.0009,0.0045,1.27,0.33,2500.33,3147.27,4260.96,1.59,39.72,0.15,3.66,9.05,16.92,3.41,0.00,70.62,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.78,0.00,0.00,0.07,0.79,0.09,1.02,4.27,2.15,11.18,0.80,0.0009,0.0045,1.27,0.33,0.00,1.66,0.00, 0,2500.33,3147.27,4260.96,1.59,39.72,0.15,3.66,9.05,16.92,3.41,0.00,70.62,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.78,16.40,0.00,0.06,0.50,0.11,1.03,4.33,0.44,1.65,0.72,0.0018,0.0067,11.07,11.30,5.70,0.00,71.93,11,245.33,486.10,4260.96,1.01,25.23,0.12,2.88,0.02,0.54,0.03,1.02,4.28,0.09,0.30,0.65,0.0014,0.0046,2.75,19.63,5.70,0.00,71.92,11,64.54,119.30,4260.96,1.08,27.05,0.03,0.76,0.15,0.84,0.18,1.01,4.24,0.41,2.17,0.81,0.0006,0.0033,18.11,9.92,3.16,0.00,68.80,10,654.82,779.67,4260.96,1.68,41.99,0.31,7.68,0.01,0.47,0.02,1.02,4.30,0.04,0.21,0.81,0.0009,0.0053,1.96,26.08,3.16,0.00,68.80,10,40.31,85.25,4260.96,0.95,23.64,0.02,0.47,0.03,0.58,0.05,1.03,4.32,0.09,0.48,0.78,0.0007,0.0037,5.05,30.64,1.32,0.00,63.00,13,128.99,221.28,4260.96,1.17,29.15,0.06,1.51,0.21,1.11,0.19,1.00,4.22,0.71,4.31,0.83,0.0008,0.0048,18.91,16.77,1.32,0.00,63.00,13,902.24,809.88,4260.96,2.23,55.70,0.42,10.59,0.08,0.85,0.09,1.02,4.30,0.25,1.40,0.81,0.0007,0.0041,9.10,9.73,3.42,0.00,77.76, 0,343.81,406.31,4260.96,1.69,42.31,0.16,3.94,0.03,0.50,0.06,1.03,4.33,0.13,0.66,0.80,0.0011,0.0055,5.46,11.46,3.50,0.00,79.59, 0,120.29,239.47,4260.96,1.00,25.12,0.06,1.41,
WindowsPCM,2024-12-03T14:33:19.822Z,0.09,0.83,0.11,1.01,4.23,2.86,14.20,0.79,0.0010,0.0048,1.69,0.46,2964.26,3556.41,4230.70,1.67,41.67,0.18,4.39,10.45,19.99,5.62,0.00,63.94,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.92,0.00,0.00,0.09,0.83,0.11,1.01,4.23,2.86,14.20,0.79,0.0010,0.0048,1.69,0.46,0.00,2.26,0.00, 0,2964.26,3556.41,4230.70,1.67,41.67,0.18,4.39,10.45,19.99,5.62,0.00,63.94,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.92,18.64,0.00,0.04,0.38,0.10,1.02,4.27,0.20,1.15,0.81,0.0013,0.0075,9.43,16.51,10.45,0.00,63.62,10,154.01,405.15,4230.70,0.76,19.01,0.07,1.82,0.01,0.41,0.03,1.01,4.25,0.05,0.28,0.78,0.0010,0.0053,2.99,22.94,10.45,0.00,63.62,10,52.64,127.84,4230.70,0.82,20.59,0.02,0.62,0.04,0.63,0.07,1.02,4.27,0.12,0.66,0.80,0.0007,0.0038,6.40,7.23,7.68,0.00,78.69,12,174.36,275.26,4230.70,1.27,31.67,0.08,2.06,0.02,0.59,0.03,1.02,4.30,0.07,0.28,0.72,0.0010,0.0042,2.59,11.04,7.68,0.00,78.68,12,66.06,112.25,4230.70,1.18,29.43,0.03,0.78,0.07,0.83,0.08,1.01,4.25,0.20,1.07,0.81,0.0007,0.0037,8.19,46.26,0.81,0.00,44.73, 0,292.26,350.96,4230.70,1.67,41.64,0.14,3.45,0.42,1.16,0.36,0.99,4.17,1.53,7.40,0.79,0.0008,0.0041,36.56,18.43,0.80,0.00,44.21, 0,1803.11,1553.83,4230.70,2.32,58.02,0.84,21.06,0.07,0.67,0.11,1.02,4.29,0.49,2.44,0.79,0.0016,0.0081,10.62,15.80,3.59,0.00,70.00,10,300.56,448.19,4230.70,1.34,33.53,0.15,3.64,0.03,0.43,0.07,1.02,4.30,0.21,0.93,0.76,0.0017,0.0077,6.54,21.62,3.50,0.00,68.34,10,121.27,282.94,4230.70,0.86,21.43,0.06,1.43,
WindowsPCM,2024-12-03T14:33:20.817Z,0.09,0.80,0.11,1.01,4.25,2.77,13.81,0.79,0.0010,0.0048,1.65,0.35,2898.72,3600.94,4224.82,1.61,40.25,0.17,4.29,10.53,22.62,5.33,0.00,61.52,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.63,0.00,0.00,0.09,0.80,0.11,1.01,4.25,2.77,13.81,0.79,0.0010,0.0048,1.65,0.35,0.00,2.09,0.00, 9,2898.72,3600.94,4224.82,1.61,40.25,0.17,4.29,10.53,22.62,5.33,0.00,61.52,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.63,19.36,0.00,0.05,0.49,0.11,1.02,4.28,0.23,1.31,0.81,0.0010,0.0060,10.39,12.07,9.85,0.00,67.68, 9,219.27,447.31,4224.82,0.98,24.51,0.10,2.60,0.01,0.33,0.03,1.01,4.24,0.04,0.25,0.82,0.0010,0.0067,2.58,19.88,9.85,0.00,67.68, 9,36.46,110.34,4224.82,0.66,16.52,0.02,0.43,0.04,0.58,0.06,1.03,4.32,0.11,0.65,0.81,0.0007,0.0041,6.23,9.22,7.32,0.00,77.22,11,158.14,271.03,4224.82,1.17,29.17,0.07,1.87,0.01,0.45,0.02,1.02,4.27,0.05,0.22,0.76,0.0012,0.0058,1.97,13.50,7.32,0.00,77.22,11,38.12,84.40,4224.82,0.90,22.58,0.02,0.45,0.02,0.52,0.04,1.02,4.28,0.07,0.42,0.81,0.0008,0.0046,4.11,54.00,0.85,0.00,41.04,11,91.90,176.86,4224.82,1.04,25.98,0.04,1.09,0.34,1.02,0.33,1.01,4.23,1.47,6.59,0.78,0.0010,0.0046,33.21,24.42,0.86,0.00,41.52,11,1429.27,1398.17,4224.82,2.04,51.11,0.68,17.11,0.19,0.95,0.20,1.01,4.22,0.65,3.51,0.81,0.0008,0.0045,19.48,17.50,3.25,0.00,59.77,10,788.33,828.00,4224.82,1.90,47.60,0.37,9.33,0.03,0.48,0.07,1.03,4.33,0.16,0.86,0.80,0.0012,0.0062,6.54,30.42,3.25,0.00,59.78,10,137.23,284.83,4224.82,0.96,24.09,0.06,1.62,
WindowsPCM,2024-12-03T14:33:21.828Z,0.07,0.81,0.08,1.02,4.28,2.03,10.65,0.80,0.0009,0.0047,1.22,0.31,2274.00,2824.57,4250.61,1.61,40.25,0.13,3.34,8.16,17.17,3.71,0.00,70.96,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.28,0.00,0.00,0.07,0.81,0.08,1.02,4.28,2.03,10.65,0.80,0.0009,0.0047,1.22,0.31,0.00,1.60,0.00,12,2274.00,2824.57,4250.61,1.61,40.25,0.13,3.34,8.16,17.17,3.71,0.00,70.96,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.28,15.93,0.00,0.07,0.57,0.13,1.02,4.29,0.38,1.85,0.78,0.0012,0.0060,12.42,12.09,3.58,0.00,71.91,12,309.30,539.72,4250.61,1.15,28.65,0.15,3.64,0.02,0.70,0.03,1.02,4.28,0.06,0.28,0.78,0.0006,0.0031,2.93,21.57,3.58,0.00,71.91,12,88.76,126.97,4250.61,1.40,34.95,0.04,1.04,0.04,0.57,0.06,1.03,4.34,0.10,0.62,0.81,0.0007,0.0042,5.98,7.26,6.14,0.00,80.62,12,148.84,262.95,4250.61,1.13,28.30,0.07,1.75,0.01,0.63,0.02,1.02,4.30,0.04,0.20,0.78,0.0007,0.0037,1.95,11.29,6.14,0.00,80.62,12,53.45,84.70,4250.61,1.26,31.55,0.03,0.63,0.04,0.75,0.06,1.01,4.26,0.18,0.79,0.75,0.0010,0.0043,5.64,30.96,2.07,0.00,61.33,15,183.43,243.43,4250.61,1.51,37.68,0.09,2.16,0.20,1.13,0.18,1.01,4.23,0.65,3.59,0.82,0.0008,0.0042,17.62,18.95,2.07,0.00,61.35,15,853.28,753.86,4250.61,2.26,56.59,0.40,10.04,0.07,0.75,0.09,1.03,4.34,0.41,1.95,0.78,0.0015,0.0069,8.66,18.31,3.05,0.00,69.98,14,283.82,380.57,4250.61,1.49,37.29,0.13,3.34,0.08,0.82,0.10,1.01,4.24,0.21,1.38,0.84,0.0006,0.0039,10.07,16.92,3.05,0.00,69.96,14,353.12,432.38,4250.61,1.63,40.83,0.17,4.15,
WindowsPCM,2024-12-03T14:33:22.837Z,0.06,0.79,0.08,1.03,4.31,1.95,10.55,0.81,0.0009,0.0048,1.18,0.35,2179.86,2773.83,4236.79,1.57,39.29,0.13,3.22,7.98,16.69,4.71,0.00,70.62,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.36,0.00,0.00,0.06,0.79,0.08,1.03,4.31,1.95,10.55,0.81,0.0009,0.0048,1.18,0.35,0.00,1.60,0.00,12,2179.86,2773.83,4236.79,1.57,39.29,0.13,3.22,7.98,16.69,4.71,0.00,70.62,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.36,16.06,0.00,0.07,0.59,0.12,1.02,4.30,0.36,1.69,0.78,0.0013,0.0058,11.40,12.84,9.85,0.00,65.92,14,289.33,494.45,4236.79,1.17,29.26,0.14,3.41,0.03,0.78,0.04,1.03,4.32,0.14,0.59,0.75,0.0010,0.0040,4.36,19.87,9.85,0.00,65.92,14,148.12,190.27,4236.79,1.56,38.92,0.07,1.75,0.04,0.58,0.06,1.03,4.33,0.18,0.70,0.72,0.0012,0.0046,6.02,7.51,4.35,0.00,82.12,12,151.92,263.11,4236.79,1.15,28.87,0.07,1.79,0.01,0.53,0.02,1.03,4.33,0.05,0.26,0.80,0.0009,0.0051,2.16,11.38,4.35,0.00,82.12,12,49.82,94.37,4236.79,1.06,26.40,0.02,0.59,0.02,0.54,0.04,1.03,4.34,0.15,0.56,0.70,0.0015,0.0056,4.22,37.26,1.50,0.00,57.02,15,99.99,185.05,4236.79,1.08,27.02,0.05,1.18,0.23,1.15,0.20,1.01,4.23,0.56,3.72,0.85,0.0006,0.0038,20.14,21.34,1.50,0.00,57.02,15,991.15,859.31,4236.79,2.31,57.67,0.47,11.70,0.07,0.75,0.10,1.04,4.37,0.37,2.17,0.82,0.0012,0.0070,9.38,10.06,3.15,0.00,77.42,14,309.70,413.60,4236.79,1.50,37.44,0.15,3.65,0.03,0.51,0.06,1.04,4.39,0.14,0.87,0.84,0.0010,0.0062,6.18,13.24,3.15,0.00,77.42,14,139.82,273.68,4236.79,1.02,25.55,0.07,1.65,
WindowsPCM,2024-12-03T14:33:23.857Z,0.07,0.81,0.09,1.02,4.27,2.23,11.49,0.80,0.0009,0.0046,1.33,0.31,2481.79,3058.62,4221.41,1.62,40.57,0.15,3.67,8.90,17.01,5.90,0.00,68.19,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.70,0.00,0.00,0.07,0.81,0.09,1.02,4.27,2.23,11.49,0.80,0.0009,0.0046,1.33,0.31,0.00,1.74,0.00, 0,2481.79,3058.62,4221.41,1.62,40.57,0.15,3.67,8.90,17.01,5.90,0.00,68.19,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.70,16.46,0.00,0.12,0.74,0.16,1.01,4.23,0.36,2.41,0.85,0.0007,0.0047,16.21,18.80,10.81,0.00,54.18,12,512.93,689.71,4221.41,1.49,37.18,0.24,6.08,0.01,0.54,0.03,1.00,4.21,0.09,0.35,0.73,0.0015,0.0058,2.71,32.28,10.81,0.00,54.21,12,61.57,114.33,4221.41,1.08,26.93,0.03,0.73,0.04,0.61,0.07,1.03,4.32,0.11,0.64,0.80,0.0006,0.0037,6.62,10.01,9.39,0.00,73.97,12,174.90,287.24,4221.41,1.22,30.45,0.08,2.07,0.02,0.73,0.02,1.03,4.32,0.05,0.26,0.81,0.0006,0.0034,2.43,14.20,9.39,0.00,73.97,12,77.36,105.39,4221.41,1.47,36.70,0.04,0.92,0.03,0.61,0.05,1.02,4.28,0.16,0.68,0.75,0.0011,0.0049,5.37,23.50,2.28,0.00,68.85,13,139.71,230.52,4221.41,1.21,30.30,0.07,1.66,0.20,1.08,0.19,1.01,4.26,0.81,3.84,0.79,0.0010,0.0045,18.37,10.50,2.28,0.00,68.85,13,847.15,785.26,4221.41,2.16,53.94,0.40,10.04,0.13,0.94,0.14,1.02,4.26,0.49,2.49,0.80,0.0009,0.0045,13.50,10.25,1.14,0.00,75.10, 0,549.44,587.30,4221.41,1.87,46.78,0.26,6.41,0.03,0.46,0.06,1.04,4.35,0.17,0.81,0.78,0.0014,0.0068,5.92,16.64,1.16,0.00,76.27, 0,118.72,258.88,4221.41,0.92,22.93,0.06,1.41,
WindowsPCM,2024-12-03T14:33:24.855Z,0.09,0.82,0.11,1.02,4.26,2.81,14.30,0.80,0.0009,0.0046,1.68,0.47,3077.22,3740.85,4255.08,1.65,41.13,0.18,4.53,10.84,19.06,6.56,0.00,63.55,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.62,0.00,0.00,0.09,0.82,0.11,1.02,4.26,2.81,14.30,0.80,0.0009,0.0046,1.68,0.47,0.00,2.25,0.00, 0,3077.22,3740.85,4255.08,1.65,41.13,0.18,4.53,10.84,19.06,6.56,0.00,63.55,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.62,19.24,0.00,0.10,0.65,0.16,1.02,4.28,0.48,2.21,0.77,0.0011,0.0050,15.50,15.34,9.89,0.00,59.28, 9,440.26,672.30,4255.08,1.31,32.74,0.21,5.17,0.01,0.37,0.03,1.01,4.25,0.04,0.23,0.82,0.0008,0.0054,2.65,28.22,9.88,0.00,59.25, 9,42.84,114.26,4255.08,0.75,18.74,0.02,0.50,0.11,0.88,0.13,1.00,4.20,0.25,1.57,0.83,0.0005,0.0033,12.66,14.04,6.69,0.00,66.60,12,476.38,539.13,4255.08,1.77,44.18,0.22,5.60,0.01,0.50,0.02,1.01,4.26,0.05,0.27,0.79,0.0010,0.0053,2.34,24.36,6.69,0.00,66.60,12,50.84,101.25,4255.08,1.00,25.11,0.02,0.60,0.09,0.86,0.10,1.01,4.25,0.30,1.47,0.79,0.0008,0.0039,10.13,25.52,5.14,0.00,59.21, 0,374.37,436.49,4255.08,1.72,42.88,0.18,4.40,0.25,1.14,0.22,1.01,4.23,0.89,4.67,0.81,0.0008,0.0044,21.47,14.19,5.14,0.00,59.21, 0,1050.77,921.42,4255.08,2.28,57.02,0.49,12.34,0.10,0.78,0.13,1.03,4.31,0.60,2.89,0.79,0.0014,0.0067,12.94,12.82,4.54,0.00,69.70,12,431.54,556.47,4255.08,1.55,38.78,0.21,5.15,0.05,0.53,0.09,1.04,4.36,0.20,1.00,0.79,0.0010,0.0047,9.05,17.86,4.47,0.00,68.62,12,210.22,399.53,4255.08,1.05,26.31,0.10,2.47,
WindowsPCM,2024-12-03T14:33:25.869Z,0.08,0.82,0.10,1.01,4.23,2.76,13.50,0.79,0.0010,0.0049,1.58,0.35,2727.63,3324.02,4254.87,1.64,41.03,0.16,4.01,9.71,20.50,4.01,0.00,65.78,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.24,0.00,0.00,0.08,0.82,0.10,1.01,4.23,2.76,13.50,0.79,0.0010,0.0049,1.58,0.35,0.00,2.00,0.00,12,2727.63,3324.02,4254.87,1.64,41.03,0.16,4.01,9.71,20.50,4.01,0.00,65.78,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.24,17.89,0.00,0.05,0.45,0.12,1.02,4.30,0.34,1.64,0.78,0.0015,0.0074,11.30,13.35,3.43,0.00,71.92,12,223.46,491.76,4254.87,0.91,22.72,0.11,2.63,0.01,0.44,0.03,1.01,4.22,0.06,0.29,0.78,0.0010,0.0052,2.93,21.73,3.43,0.00,71.92,12,55.64,125.19,4254.87,0.89,22.22,0.03,0.65,0.05,0.62,0.09,1.02,4.28,0.21,0.99,0.77,0.0009,0.0043,8.48,10.07,7.38,0.00,74.07,12,229.44,367.77,4254.87,1.25,31.19,0.11,2.70,0.02,0.62,0.02,1.02,4.26,0.05,0.24,0.76,0.0008,0.0036,2.42,16.13,7.38,0.00,74.07,12,65.38,104.76,4254.87,1.25,31.20,0.03,0.77,0.04,0.67,0.06,1.02,4.27,0.12,0.73,0.83,0.0007,0.0046,5.46,54.55,0.02,0.00,39.97,14,159.21,236.41,4254.87,1.35,33.67,0.07,1.87,0.38,1.12,0.34,0.99,4.16,1.49,7.17,0.79,0.0009,0.0044,34.49,25.51,0.02,0.00,39.98,14,1633.57,1453.00,4254.87,2.25,56.21,0.77,19.20,0.06,0.75,0.08,1.02,4.27,0.32,1.81,0.81,0.0012,0.0069,8.08,9.55,5.19,0.00,77.18,12,261.99,349.70,4254.87,1.50,37.46,0.12,3.08,0.02,0.51,0.05,1.02,4.29,0.17,0.62,0.71,0.0017,0.0063,4.50,13.13,5.19,0.00,77.18,12,98.94,195.43,4254.87,1.01,25.31,0.05,1.16,
WindowsPCM,2024-12-03T14:33:26.875Z,0.07,0.79,0.08,1.02,4.29,2.01,10.27,0.80,0.0009,0.0046,1.22,0.26,2242.86,2832.22,4224.37,1.58,39.60,0.13,3.32,8.20,14.48,4.22,0.00,73.09,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.78,0.00,0.00,0.07,0.79,0.08,1.02,4.29,2.01,10.27,0.80,0.0009,0.0046,1.22,0.26,0.00,1.54,0.00,14,2242.86,2832.22,4224.37,1.58,39.60,0.13,3.32,8.20,14.48,4.22,0.00,73.09,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.78,15.50,0.00,0.05,0.42,0.11,1.03,4.35,0.31,1.80,0.82,0.0016,0.0093,10.62,11.21,5.28,0.00,72.90,14,194.48,464.13,4224.37,0.84,20.95,0.09,2.30,0.01,0.49,0.02,1.02,4.30,0.03,0.21,0.81,0.0007,0.0042,2.30,19.52,5.28,0.00,72.90,14,49.23,99.56,4224.37,0.99,24.73,0.02,0.58,0.05,0.63,0.08,1.03,4.35,0.19,0.80,0.74,0.0009,0.0037,7.97,7.03,5.73,0.00,79.27,14,217.95,348.72,4224.37,1.25,31.25,0.10,2.58,0.01,0.76,0.02,1.03,4.33,0.03,0.20,0.85,0.0004,0.0033,1.85,13.13,5.73,0.00,79.29,14,60.89,80.52,4224.37,1.51,37.81,0.03,0.72,0.08,0.84,0.09,1.03,4.34,0.15,1.03,0.85,0.0005,0.0032,8.79,29.53,1.07,0.00,60.61,16,322.14,383.34,4224.37,1.68,42.02,0.15,3.81,0.25,1.15,0.22,1.00,4.19,0.75,4.14,0.82,0.0007,0.0040,21.57,16.76,1.07,0.00,60.60,16,1044.53,908.85,4224.37,2.30,57.46,0.49,12.36,0.05,0.71,0.07,1.03,4.34,0.39,1.45,0.72,0.0018,0.0065,7.18,8.41,4.83,0.00,79.58,15,222.92,313.61,4224.37,1.42,35.54,0.11,2.64,0.03,0.56,0.06,1.03,4.34,0.15,0.64,0.75,0.0011,0.0049,5.35,10.24,4.83,0.00,79.58,15,130.71,233.49,4224.37,1.12,27.99,0.06,1.55,
