#datatype measurement,dateTime:2006-01-02T15:04:05.000Z,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
LinuxPCM,DateTime,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C4res%,C6res%,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),SYSTEM Energy (Joules),EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C4res%,C6res%,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,,Temperature
LinuxPCM,2024-12-06T18:17:52.429Z,0.06,2.13,0.03,1.41,4.78,0.21,0.17,0.93,1.00,0.0000,0.0000,0.02,0.01,4603.14,2157.46,3419.04,4.27,71.12,0.11,1.87,1.87,10.60,0.00,87.53,0.00,100.00,0.00,0.00,0.00,13.12,0.00,0.00,0.00,0.06,2.13,0.03,1.41,4.78,0.21,0.17,0.93,1.00,0.0000,0.0000,0.02,0.01,62,4603.14,2157.46,3419.04,4.27,71.12,0.11,1.87,1.87,10.60,0.00,87.53,0.00,100.00,0.00,0.00,0.00,13.12,11.48,0.00,0.00,0.62,0.00,0.78,2.64,0.03,0.02,0.93,0.54,0.0046,0.0036,0.33,6.81,0.00,92.86,0.00,67,5.53,8.88,3419.04,1.25,20.76,0.00,0.05,0.00,0.27,0.00,0.50,1.70,0.00,0.01,0.96,0.32,0.0105,0.0126,0.09,7.05,0.00,92.86,0.00,67,0.43,1.61,3419.04,0.54,8.93,0.00,0.00,0.00,0.38,0.00,0.48,1.64,0.02,0.01,0.92,0.37,0.0119,0.0064,0.24,5.27,0.00,94.49,0.00,67,1.50,3.96,3419.04,0.76,12.68,0.00,0.01,0.00,0.33,0.00,0.69,2.34,0.00,0.00,0.98,0.33,0.0048,0.0125,0.01,5.49,0.00,94.49,0.00,67,0.12,0.35,3419.04,0.67,11.16,0.00,0.00,0.00,0.23,0.00,0.46,1.58,0.00,0.00,0.94,0.53,0.0056,0.0046,0.09,8.24,0.00,91.67,0.00,66,0.34,1.50,3419.04,0.46,7.62,0.00,0.00,0.00,0.56,0.00,0.51,1.73,0.03,0.01,0.87,0.47,0.0122,0.0044,0.22,8.11,0.00,91.67,0.00,66,2.14,3.81,3419.04,1.12,18.75,0.00,0.02,0.01,0.77,0.01,0.92,3.13,0.04,0.02,0.82,0.85,0.0023,0.0009,0.77,17.89,0.00,81.34,0.00,65,18.67,24.24,3419.04,1.54,25.68,0.01,0.18,0.00,0.53,0.00,0.34,1.17,0.01,0.00,0.88,0.33,0.0141,0.0051,0.12,18.54,0.00,81.34,0.00,65,0.75,1.40,3419.04,1.07,17.80,0.00,0.01,0.67,2.21,0.30,1.50,5.11,0.00,0.01,0.95,1.00,0.0000,0.0000,20.05,6.27,0.00,73.68,0.00,64,2275.41,1030.33,3419.04,4.42,73.61,1.33,22.18,0.00,0.32,0.00,0.50,1.72,0.00,0.00,0.94,0.54,0.0067,0.0060,0.01,26.31,0.00,73.69,0.00,64,0.04,0.12,3419.04,0.65,10.83,0.00,0.00,0.67,2.18,0.31,1.44,4.89,0.02,0.03,0.97,1.00,0.0000,0.0000,21.40,36.45,0.00,42.15,0.00,66,2287.79,1051.46,3419.04,4.35,72.53,1.34,22.30,0.00,0.20,0.00,0.49,1.66,0.00,0.00,0.98,0.25,0.0063,0.0129,0.03,57.82,0.00,42.15,0.00,66,0.10,0.49,3419.04,0.40,6.64,0.00,0.00,0.00,0.16,0.00,0.71,2.40,0.00,0.00,0.92,0.33,0.0067,0.0041,0.12,3.83,0.00,96.05,0.00,66,0.46,2.87,3419.04,0.32,5.34,0.00,0.00,0.00,0.61,0.00,0.67,2.27,0.01,0.01,0.95,0.56,0.0033,0.0028,0.30,3.65,0.00,96.05,0.00,66,4.16,6.82,3419.04,1.22,20.34,0.00,0.04,0.00,0.14,0.00,0.50,1.69,0.01,0.02,0.97,0.24,0.0083,0.0140,0.65,12.28,0.00,87.07,0.00,65,1.59,10.95,3419.04,0.29,4.83,0.00,0.02,0.00,0.63,0.00,0.82,2.80,0.01,0.01,0.93,0.46,0.0045,0.0039,0.14,12.79,0.00,87.07,0.00,65,2.49,3.93,3419.04,1.27,21.15,0.00,0.02,0.00,0.58,0.00,0.36,1.22,0.01,0.01,0.84,0.32,0.0119,0.0079,0.15,2.21,0.00,97.64,0.00,62,1.08,1.86,3419.04,1.16,19.27,0.00,0.01,0.00,0.24,0.00,0.56,1.90,0.00,0.00,0.89,0.52,0.0041,0.0067,0.01,2.15,0.00,97.84,0.00,62,0.05,0.19,3419.04,0.48,7.98,0.00,0.00,0.00,0.19,0.00,0.76,2.57,0.00,0.00,0.91,0.31,0.0143,0.0121,0.01,2.17,0.00,97.82,0.00,62,0.07,0.36,3419.04,0.39,6.45,0.00,0.00,0.00,0.24,0.00,0.57,1.95,0.00,0.00,0.89,0.54,0.0039,0.0062,0.01,2.15,0.00,97.84,0.00,62,0.05,0.19,3419.04,0.48,8.05,0.00,0.00,0.00,0.26,0.00,0.38,1.29,0.00,0.00,0.96,0.40,0.0045,0.0078,0.01,2.15,0.00,97.84,0.00,65,0.04,0.15,3419.04,0.53,8.82,0.00,0.00,0.00,0.13,0.00,0.38,1.28,0.01,0.00,0.91,0.14,0.0318,0.0174,0.11,2.28,0.00,97.61,0.00,65,0.19,1.44,3419.04,0.26,4.39,0.00,0.00,0.00,0.26,0.00,0.72,2.45,0.00,0.00,0.92,0.41,0.0062,0.0089,0.01,2.15,0.00,97.84,0.00,65,0.06,0.24,3419.04,0.52,8.63,0.00,0.00,0.00,0.29,0.00,0.51,1.73,0.00,0.00,0.94,0.39,0.0056,0.0088,0.02,2.30,0.00,97.68,0.00,65,0.09,0.31,3419.04,0.58,9.65,0.00,0.00,,38.000
LinuxPCM,2024-12-06T18:17:53.430Z,0.06,2.15,0.03,1.37,4.65,0.14,0.15,0.95,1.00,0.0000,0.0000,0.01,0.01,4596.93,2134.40,3419.43,4.31,71.79,0.11,1.87,1.90,5.81,0.00,92.29,0.00,100.00,0.00,0.00,0.00,12.26,0.00,0.00,0.00,0.06,2.15,0.03,1.37,4.65,0.14,0.15,0.95,1.00,0.0000,0.0000,0.01,0.01,62,4596.93,2134.40,3419.43,4.31,71.79,0.11,1.87,1.90,5.81,0.00,92.29,0.00,100.00,0.00,0.00,0.00,12.26,10.63,0.00,0.00,0.69,0.00,0.42,1.44,0.00,0.02,0.99,0.57,0.0008,0.0033,0.54,0.33,0.00,99.13,0.00,66,5.36,7.82,3419.43,1.37,22.85,0.00,0.05,0.00,0.81,0.00,0.35,1.19,0.02,0.01,0.92,0.37,0.0058,0.0032,0.35,0.52,0.00,99.13,0.00,66,3.39,4.19,3419.43,1.62,26.97,0.00,0.03,0.00,0.44,0.00,0.33,1.12,0.01,0.01,0.96,0.37,0.0054,0.0064,0.27,0.09,0.00,99.64,0.00,67,1.34,3.03,3419.43,0.89,14.75,0.00,0.01,0.00,0.21,0.00,0.47,1.61,0.00,0.00,0.96,0.38,0.0070,0.0080,0.01,0.35,0.00,99.64,0.00,67,0.04,0.19,3419.43,0.42,7.08,0.00,0.00,0.00,0.09,0.00,0.33,1.11,0.00,0.00,0.99,0.36,0.0021,0.0106,0.04,0.56,0.00,99.39,0.00,66,0.05,0.48,3419.43,0.19,3.15,0.00,0.00,0.00,1.13,0.00,0.33,1.13,0.02,0.01,0.91,0.74,0.0032,0.0016,0.52,0.09,0.00,99.39,0.00,66,6.64,5.89,3419.43,2.25,37.58,0.00,0.06,0.00,1.10,0.00,0.32,1.10,0.01,0.01,0.90,0.88,0.0010,0.0007,1.14,13.47,0.00,85.39,0.00,66,13.89,12.58,3419.43,2.21,36.80,0.01,0.14,0.00,0.62,0.00,0.34,1.16,0.00,0.00,0.95,0.36,0.0056,0.0048,0.09,14.51,0.00,85.39,0.00,66,0.67,1.08,3419.43,1.24,20.65,0.00,0.01,0.67,2.21,0.30,1.51,5.14,0.00,0.01,0.98,1.00,0.0000,0.0000,19.90,0.24,0.00,79.87,0.00,66,2275.15,1029.36,3419.43,4.42,73.68,1.33,22.18,0.00,0.24,0.00,0.33,1.14,0.00,0.00,0.96,0.44,0.0071,0.0071,0.01,20.12,0.00,79.87,0.00,66,0.03,0.11,3419.43,0.48,7.94,0.00,0.00,0.67,2.18,0.31,1.46,4.98,0.00,0.03,0.99,1.00,0.0000,0.0000,20.94,27.76,0.00,51.30,0.00,64,2281.68,1048.69,3419.43,4.35,72.52,1.33,22.24,0.00,0.21,0.00,0.34,1.14,0.00,0.00,0.98,0.21,0.0049,0.0124,0.04,48.66,0.00,51.30,0.00,64,0.09,0.43,3419.43,0.43,7.16,0.00,0.00,0.00,0.32,0.00,0.32,1.10,0.00,0.00,0.96,0.39,0.0041,0.0044,0.10,4.40,0.00,95.49,0.00,66,0.37,1.17,3419.43,0.64,10.65,0.00,0.00,0.00,0.85,0.00,0.32,1.09,0.00,0.01,0.98,0.58,0.0010,0.0026,0.47,4.04,0.00,95.49,0.00,66,4.37,5.12,3419.43,1.71,28.49,0.00,0.04,0.00,0.28,0.00,0.39,1.32,0.01,0.02,0.99,0.31,0.0018,0.0081,0.75,0.14,0.00,99.11,0.00,67,2.77,9.95,3419.43,0.56,9.29,0.00,0.03,0.00,0.24,0.00,0.34,1.16,0.00,0.00,0.95,0.35,0.0121,0.0106,0.03,0.87,0.00,99.11,0.00,67,0.08,0.31,3419.43,0.48,8.03,0.00,0.00,0.00,0.48,0.00,0.27,0.91,0.01,0.00,0.83,0.29,0.0182,0.0123,0.08,0.06,0.00,99.86,0.00,62,0.36,0.76,3419.43,0.95,15.84,0.00,0.00,0.00,0.22,0.00,0.31,1.04,0.00,0.00,0.94,0.43,0.0058,0.0096,0.02,0.03,0.00,99.95,0.00,62,0.06,0.26,3419.43,0.44,7.28,0.00,0.00,0.00,0.21,0.00,0.25,0.84,0.00,0.00,0.93,0.24,0.0122,0.0155,0.05,0.04,0.00,99.91,0.00,62,0.08,0.39,3419.43,0.42,6.95,0.00,0.00,0.00,0.22,0.00,0.27,0.91,0.00,0.00,0.93,0.51,0.0029,0.0086,0.02,0.02,0.00,99.96,0.00,62,0.03,0.16,3419.43,0.44,7.32,0.00,0.00,0.00,0.22,0.00,0.24,0.81,0.00,0.00,0.96,0.48,0.0042,0.0088,0.02,0.02,0.00,99.96,0.00,66,0.03,0.16,3419.43,0.44,7.39,0.00,0.00,0.00,0.17,0.00,0.27,0.90,0.04,0.00,0.51,0.31,0.1263,0.0129,0.21,3.14,0.00,96.66,0.00,66,0.33,1.88,3419.43,0.35,5.77,0.00,0.00,0.00,0.25,0.00,0.24,0.82,0.00,0.00,0.90,0.61,0.0026,0.0067,0.02,0.02,0.00,99.96,0.00,66,0.04,0.14,3419.43,0.51,8.49,0.00,0.00,0.00,0.28,0.00,0.25,0.85,0.00,0.00,0.88,0.60,0.0052,0.0063,0.03,0.03,0.00,99.94,0.00,66,0.06,0.23,3419.43,0.56,9.33,0.00,0.00,,59.000
LinuxPCM,2024-12-06T18:17:54.429Z,0.06,2.16,0.03,1.40,4.76,0.06,0.12,0.98,1.00,0.0000,0.0000,0.00,0.00,4586.65,2121.11,3415.62,4.32,72.08,0.11,1.87,1.85,3.94,0.00,94.21,0.00,100.00,0.00,0.00,0.00,12.21,0.00,0.00,0.00,0.06,2.16,0.03,1.40,4.76,0.06,0.12,0.98,1.00,0.0000,0.0000,0.00,0.00,62,4586.65,2121.11,3415.62,4.32,72.08,0.11,1.87,1.85,3.94,0.00,94.21,0.00,100.00,0.00,0.00,0.00,12.21,10.57,0.00,0.00,0.18,0.00,0.62,2.12,0.00,0.01,0.99,0.25,0.0018,0.0144,0.18,0.52,0.00,99.30,0.00,66,0.70,3.90,3415.62,0.36,5.94,0.00,0.01,0.00,1.02,0.00,0.34,1.16,0.01,0.01,0.96,0.60,0.0019,0.0021,0.55,0.15,0.00,99.30,0.00,66,6.48,6.36,3415.62,2.04,33.96,0.00,0.06,0.00,0.32,0.00,0.32,1.09,0.00,0.00,0.98,0.29,0.0050,0.0090,0.14,0.01,0.00,99.85,0.00,67,0.48,1.48,3415.62,0.65,10.80,0.00,0.00,0.00,0.25,0.00,0.32,1.09,0.00,0.00,0.98,0.44,0.0032,0.0072,0.01,0.14,0.00,99.85,0.00,67,0.02,0.10,3415.62,0.51,8.46,0.00,0.00,0.00,0.13,0.00,0.37,1.27,0.00,0.00,1.00,0.34,0.0011,0.0106,0.02,0.13,0.00,99.85,0.00,66,0.04,0.30,3415.62,0.27,4.50,0.00,0.00,0.00,0.87,0.00,0.34,1.16,0.01,0.00,0.93,0.63,0.0039,0.0027,0.13,0.02,0.00,99.85,0.00,66,1.35,1.56,3415.62,1.73,28.84,0.00,0.01,0.00,0.10,0.00,0.32,1.09,0.00,0.00,0.99,0.49,0.0010,0.0086,0.05,0.78,0.00,99.17,0.00,65,0.05,0.50,3415.62,0.19,3.21,0.00,0.00,0.00,1.14,0.00,0.32,1.09,0.02,0.01,0.90,0.80,0.0020,0.0010,0.79,0.04,0.00,99.17,0.00,65,9.91,8.67,3415.62,2.29,38.10,0.01,0.10,0.67,2.21,0.30,1.53,5.20,0.00,0.01,0.99,1.00,0.0000,0.0000,19.70,0.01,0.00,80.30,0.00,64,2275.08,1028.86,3415.62,4.42,73.71,1.33,22.20,0.00,0.27,0.00,0.32,1.10,0.00,0.00,0.98,0.42,0.0026,0.0073,0.01,19.70,0.00,80.30,0.00,64,0.02,0.09,3415.62,0.54,8.98,0.00,0.00,0.67,2.17,0.31,1.45,4.92,0.01,0.03,0.99,1.00,0.0000,0.0000,21.30,25.08,0.00,53.61,0.00,66,2285.72,1052.46,3415.62,4.34,72.39,1.34,22.31,0.00,0.35,0.00,0.34,1.17,0.00,0.00,0.93,0.73,0.0043,0.0038,0.02,46.37,0.00,53.61,0.00,66,0.08,0.23,3415.62,0.70,11.72,0.00,0.00,0.00,0.37,0.00,0.32,1.09,0.00,0.00,0.99,0.40,0.0016,0.0047,0.08,0.43,0.00,99.49,0.00,67,0.34,0.91,3415.62,0.74,12.26,0.00,0.00,0.00,0.86,0.00,0.32,1.09,0.00,0.01,0.99,0.57,0.0008,0.0028,0.33,0.18,0.00,99.49,0.00,67,3.11,3.62,3415.62,1.72,28.61,0.00,0.03,0.00,0.28,0.00,0.38,1.31,0.00,0.02,1.00,0.32,0.0006,0.0082,0.73,0.09,0.00,99.19,0.00,66,2.71,9.53,3415.62,0.57,9.49,0.00,0.03,0.00,0.24,0.00,0.33,1.12,0.00,0.00,0.97,0.42,0.0064,0.0080,0.02,0.79,0.00,99.19,0.00,66,0.05,0.20,3415.62,0.47,7.88,0.00,0.00,0.00,0.23,0.00,0.23,0.79,0.00,0.00,0.97,0.48,0.0027,0.0093,0.02,0.02,0.00,99.97,0.00,63,0.03,0.15,3415.62,0.46,7.70,0.00,0.00,0.00,0.24,0.00,0.23,0.79,0.00,0.00,0.95,0.50,0.0031,0.0083,0.02,0.02,0.00,99.97,0.00,63,0.03,0.14,3415.62,0.48,8.05,0.00,0.00,0.00,0.22,0.00,0.23,0.79,0.00,0.00,0.94,0.23,0.0115,0.0155,0.05,0.04,0.00,99.92,0.00,63,0.08,0.37,3415.62,0.44,7.26,0.00,0.00,0.00,0.24,0.00,0.23,0.79,0.00,0.00,0.95,0.52,0.0025,0.0083,0.02,0.02,0.00,99.97,0.00,63,0.03,0.14,3415.62,0.47,7.90,0.00,0.00,0.00,0.23,0.00,0.23,0.79,0.00,0.00,0.97,0.26,0.0044,0.0154,0.02,0.02,0.00,99.96,0.00,65,0.04,0.17,3415.62,0.47,7.79,0.00,0.00,0.00,0.19,0.00,0.26,0.89,0.00,0.00,0.92,0.16,0.0205,0.0156,0.10,0.08,0.00,99.81,0.00,65,0.18,0.94,3415.62,0.39,6.45,0.00,0.00,0.00,0.26,0.00,0.34,1.15,0.00,0.00,0.93,0.35,0.0072,0.0112,0.02,0.02,0.00,99.96,0.00,65,0.06,0.22,3415.62,0.51,8.54,0.00,0.00,0.00,0.32,0.00,0.27,0.90,0.00,0.00,0.93,0.42,0.0058,0.0092,0.03,0.02,0.00,99.95,0.00,65,0.07,0.23,3415.62,0.64,10.59,0.00,0.00,,38.000
