#datatype measurement,dateTime:2006-01-02T15:04:05.000Z,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
LinuxPCM,DateTime,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,IO,IA,GT,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
LinuxPCM,2024-12-01T21:36:20.186Z,0.11,1.37,0.08,1.03,4.31,0.04,1038.83,1.00,0.52,0.0000,0.0570,0.04,0.02,18240.12,13357.47,21004.05,2.73,68.28,0.22,5.43,7.75,7.72,0.00,0.02,84.52,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.96,0.00,0.00,0.11,1.37,0.08,1.03,4.31,0.04,1038.83,1.00,0.52,0.0000,0.0570,0.04,0.02,0.00,0.05,0.00,49,18240.12,13357.47,21004.05,2.73,68.28,0.22,5.43,7.75,7.72,0.00,0.02,84.52,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.96,69.11,0.00,0.09,1.37,0.07,1.04,4.38,0.00,107.63,1.00,0.53,0.0000,0.0569,6.32,16.30,0.00,0.00,77.38,49,1893.19,1384.25,21004.05,2.74,68.38,0.18,4.51,0.11,1.48,0.07,1.06,4.44,0.00,106.25,1.00,0.61,0.0000,0.0466,6.95,7.50,0.01,0.01,85.54,49,2278.66,1542.34,21004.05,2.95,73.87,0.22,5.42,0.07,1.25,0.06,1.05,4.41,0.01,80.35,1.00,0.56,0.0000,0.0524,5.56,7.66,0.00,0.04,86.74,51,1532.70,1226.36,21004.05,2.50,62.49,0.15,3.65,0.11,1.41,0.08,1.02,4.28,0.01,132.65,1.00,0.52,0.0000,0.0580,7.58,3.98,0.00,0.02,88.41,50,2287.51,1624.05,21004.05,2.82,70.43,0.22,5.45,0.22,1.35,0.16,1.00,4.18,0.00,280.32,1.00,0.49,0.0000,0.0616,16.08,6.54,0.00,0.00,77.38,49,4551.06,3364.27,21004.05,2.71,67.64,0.43,10.83,0.11,1.45,0.07,1.03,4.32,0.00,120.54,1.00,0.56,0.0000,0.0529,7.28,7.17,0.01,0.01,85.54,49,2278.22,1572.55,21004.05,2.90,72.44,0.22,5.42,0.11,1.27,0.09,1.02,4.29,0.00,140.60,1.00,0.48,0.0000,0.0617,8.34,4.88,0.00,0.04,86.74,51,2279.83,1788.64,21004.05,2.55,63.73,0.22,5.43,0.05,1.33,0.04,1.06,4.43,0.00,70.49,1.00,0.48,0.0000,0.0619,3.86,7.71,0.00,0.02,88.41,50,1138.96,854.99,21004.05,2.66,66.61,0.11,2.71,
LinuxPCM,2024-12-01T21:36:25.185Z,0.12,1.38,0.09,1.02,4.27,0.03,1166.52,1.00,0.53,0.0000,0.0566,0.02,0.01,20598.04,14883.56,20997.78,2.77,69.20,0.25,6.13,8.72,8.70,0.00,0.01,82.57,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.86,0.00,0.00,0.12,1.38,0.09,1.02,4.27,0.03,1166.52,1.00,0.53,0.0000,0.0566,0.02,0.01,0.00,0.04,0.00,29,20598.04,14883.56,20997.78,2.77,69.20,0.25,6.13,8.72,8.70,0.00,0.01,82.57,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.86,75.06,0.00,0.06,1.21,0.05,1.05,4.42,0.00,87.05,1.00,0.47,0.0000,0.0641,5.09,14.75,0.01,0.02,80.13,49,1358.79,1125.79,20997.78,2.41,60.35,0.13,3.24,0.26,1.48,0.18,1.00,4.19,0.00,267.51,1.00,0.60,0.0000,0.0484,17.84,8.55,0.00,0.01,73.60,29,5531.64,3733.63,20997.78,2.96,74.08,0.53,13.17,0.00,0.22,0.00,0.39,1.62,0.00,0.02,0.79,0.35,0.0017,0.0088,0.13,8.19,0.00,0.03,91.65,49,2.36,10.67,20997.78,0.44,11.06,0.00,0.01,0.11,1.41,0.08,1.04,4.37,0.00,132.48,1.00,0.52,0.0000,0.0582,7.39,7.71,0.00,0.00,84.89,48,2277.24,1617.04,20997.78,2.82,70.41,0.22,5.42,0.21,1.30,0.16,1.05,4.42,0.00,273.86,1.00,0.49,0.0000,0.0609,15.61,4.23,0.01,0.02,80.13,49,4493.30,3449.59,20997.78,2.61,65.13,0.43,10.70,0.11,1.47,0.08,0.92,3.86,0.00,125.71,1.00,0.56,0.0000,0.0528,8.40,17.99,0.00,0.01,73.60,29,2380.43,1622.42,20997.78,2.93,73.36,0.23,5.67,0.11,1.39,0.08,1.02,4.29,0.00,138.96,1.00,0.49,0.0000,0.0610,7.65,0.67,0.00,0.03,91.65,49,2278.71,1638.96,20997.78,2.78,69.52,0.22,5.43,0.11,1.35,0.08,1.05,4.42,0.00,140.94,1.00,0.48,0.0000,0.0619,7.64,7.47,0.00,0.00,84.89,48,2275.58,1685.45,20997.78,2.70,67.51,0.22,5.42,
LinuxPCM,2024-12-01T21:36:30.185Z,0.16,1.42,0.11,1.04,4.38,0.04,1496.44,1.00,0.53,0.0000,0.0567,0.04,0.02,26381.63,18625.33,20997.70,2.83,70.82,0.31,7.85,10.63,10.92,0.00,0.03,78.42,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.45,0.00,0.00,0.16,1.42,0.11,1.04,4.38,0.04,1496.44,1.00,0.53,0.0000,0.0567,0.04,0.02,0.00,0.06,0.00,26,26381.63,18625.33,20997.70,2.83,70.82,0.31,7.85,10.63,10.92,0.00,0.03,78.42,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.45,95.60,0.00,0.16,1.37,0.12,1.06,4.44,0.00,216.95,1.00,0.47,0.0000,0.0635,11.24,8.99,0.00,0.00,79.77,26,3418.06,2494.13,20997.70,2.74,68.52,0.33,8.14,0.33,1.48,0.22,1.05,4.41,0.01,333.54,1.00,0.59,0.0000,0.0488,20.97,10.62,0.00,0.06,68.35,46,6828.22,4619.52,20997.70,2.96,73.91,0.65,16.26,0.00,0.24,0.00,0.74,3.11,0.00,0.03,0.85,0.51,0.0007,0.0051,0.16,11.71,0.00,0.00,88.13,46,5.92,24.97,20997.70,0.47,11.86,0.00,0.01,0.16,1.43,0.11,1.05,4.40,0.01,199.34,1.00,0.52,0.0000,0.0581,10.93,11.58,0.01,0.04,77.45,46,3428.97,2401.95,20997.70,2.86,71.38,0.33,8.17,0.12,1.36,0.09,1.04,4.37,0.00,151.80,1.00,0.50,0.0000,0.0594,8.64,11.59,0.00,0.00,79.77,26,2556.09,1885.94,20997.70,2.71,67.77,0.24,6.09,0.16,1.47,0.11,1.03,4.32,0.00,174.92,1.00,0.56,0.0000,0.0528,10.43,21.16,0.00,0.06,68.35,46,3311.79,2253.22,20997.70,2.94,73.49,0.32,7.89,0.16,1.40,0.12,1.04,4.36,0.00,208.51,1.00,0.49,0.0000,0.0610,11.24,0.64,0.00,0.00,88.13,46,3418.43,2450.07,20997.70,2.79,69.76,0.33,8.14,0.16,1.37,0.12,1.04,4.36,0.01,211.35,1.00,0.48,0.0000,0.0619,11.44,11.07,0.01,0.04,77.45,46,3414.15,2495.54,20997.70,2.74,68.41,0.33,8.13,
LinuxPCM,2024-12-01T21:36:35.185Z,0.16,1.41,0.11,1.04,4.38,0.03,1541.76,1.00,0.53,0.0000,0.0570,0.03,0.02,27045.28,19228.80,21002.19,2.81,70.32,0.32,8.05,10.97,11.06,0.00,0.05,77.91,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.28,0.00,0.00,0.16,1.41,0.11,1.04,4.38,0.03,1541.76,1.00,0.53,0.0000,0.0570,0.03,0.02,0.00,0.05,0.00,31,27045.28,19228.80,21002.19,2.81,70.32,0.32,8.05,10.97,11.06,0.00,0.05,77.91,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.28,98.44,0.00,0.21,1.41,0.15,1.04,4.35,0.00,269.91,1.00,0.50,0.0000,0.0604,14.53,10.77,0.01,0.08,74.61,40,4468.36,3164.94,21002.19,2.82,70.59,0.43,10.64,0.28,1.44,0.19,1.05,4.43,0.00,283.01,1.00,0.59,0.0000,0.0490,18.09,10.58,0.01,0.04,71.28,31,5775.99,4005.28,21002.19,2.88,72.10,0.55,13.75,0.00,0.19,0.00,0.46,1.95,0.00,0.02,0.81,0.31,0.0018,0.0100,0.11,11.75,0.00,0.07,88.06,43,2.12,10.97,21002.19,0.39,9.64,0.00,0.01,0.16,1.42,0.11,1.05,4.41,0.01,199.01,1.00,0.52,0.0000,0.0583,10.94,11.36,0.00,0.01,77.69,39,3414.81,2410.90,21002.19,2.83,70.82,0.33,8.13,0.15,1.36,0.11,1.05,4.41,0.00,186.27,1.00,0.50,0.0000,0.0594,10.48,14.82,0.01,0.08,74.61,40,3137.11,2311.62,21002.19,2.71,67.86,0.30,7.47,0.16,1.41,0.12,1.03,4.33,0.00,183.70,1.00,0.55,0.0000,0.0538,11.20,17.47,0.01,0.04,71.28,31,3415.21,2423.51,21002.19,2.82,70.46,0.33,8.13,0.16,1.40,0.12,1.04,4.38,0.00,208.56,1.00,0.49,0.0000,0.0610,11.14,0.72,0.00,0.07,88.06,43,3418.19,2438.00,21002.19,2.80,70.10,0.33,8.14,0.16,1.39,0.12,1.04,4.37,0.00,211.29,1.00,0.49,0.0000,0.0619,11.27,11.03,0.00,0.01,77.69,39,3413.48,2463.58,21002.19,2.77,69.28,0.33,8.13,
LinuxPCM,2024-12-01T21:36:40.185Z,0.14,1.37,0.10,1.04,4.37,0.04,1372.49,1.00,0.52,0.0000,0.0574,0.03,0.02,23918.44,17399.70,20998.80,2.75,68.73,0.28,7.12,9.95,9.89,0.00,0.03,80.12,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.72,0.00,0.00,0.14,1.37,0.10,1.04,4.37,0.04,1372.49,1.00,0.52,0.0000,0.0574,0.03,0.02,0.00,0.05,0.00,44,23918.44,17399.70,20998.80,2.75,68.73,0.28,7.12,9.95,9.89,0.00,0.03,80.12,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.72,85.88,0.00,0.26,1.33,0.20,1.05,4.42,0.01,323.00,1.00,0.51,0.0000,0.0587,18.67,8.56,0.00,0.01,72.76,44,5499.85,4129.51,20998.80,2.66,66.59,0.52,13.10,0.15,1.48,0.10,1.04,4.38,0.00,151.72,1.00,0.60,0.0000,0.0479,9.79,10.92,0.00,0.01,79.28,45,3170.47,2142.35,20998.80,2.96,74.00,0.30,7.55,0.00,0.18,0.00,0.45,1.87,0.00,0.01,0.80,0.28,0.0016,0.0089,0.10,11.83,0.00,0.10,87.96,46,1.65,9.40,20998.80,0.35,8.78,0.00,0.00,0.16,1.42,0.12,1.03,4.32,0.01,199.06,1.00,0.52,0.0000,0.0581,11.20,8.28,0.00,0.02,80.50,45,3423.53,2416.15,20998.80,2.83,70.85,0.33,8.15,0.13,1.22,0.11,1.04,4.36,0.00,168.81,1.00,0.48,0.0000,0.0622,10.19,17.04,0.00,0.01,72.76,44,2714.66,2223.20,20998.80,2.44,61.05,0.26,6.46,0.16,1.45,0.11,1.05,4.41,0.00,180.63,1.00,0.56,0.0000,0.0529,10.71,10.00,0.00,0.01,79.28,45,3414.16,2361.28,20998.80,2.89,72.29,0.33,8.13,0.16,1.41,0.12,1.03,4.31,0.00,208.30,1.00,0.49,0.0000,0.0610,11.28,0.65,0.00,0.10,87.96,46,3417.45,2428.91,20998.80,2.81,70.35,0.33,8.14,0.11,1.35,0.08,1.06,4.44,0.01,140.96,1.00,0.48,0.0000,0.0619,7.62,11.86,0.00,0.02,80.50,45,2276.67,1688.90,20998.80,2.70,67.40,0.22,5.42,
LinuxPCM,2024-12-01T21:36:45.186Z,0.14,1.42,0.10,1.01,4.26,0.03,1290.58,1.00,0.53,0.0000,0.0567,0.03,0.02,22773.36,16078.74,21001.95,2.83,70.82,0.27,6.78,9.43,9.74,0.00,0.03,80.79,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.81,0.00,0.00,0.14,1.42,0.10,1.01,4.26,0.03,1290.58,1.00,0.53,0.0000,0.0567,0.03,0.02,0.00,0.05,0.00,39,22773.36,16078.74,21001.95,2.83,70.82,0.27,6.78,9.43,9.74,0.00,0.03,80.79,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.81,83.98,0.00,0.16,1.36,0.12,1.00,4.18,0.00,217.17,1.00,0.47,0.0000,0.0636,12.00,7.95,0.00,0.06,79.99,43,3417.05,2508.82,21001.95,2.72,68.10,0.33,8.14,0.27,1.47,0.18,0.97,4.06,0.00,275.41,1.00,0.60,0.0000,0.0484,19.01,10.81,0.00,0.04,70.14,39,5690.06,3858.48,21001.95,2.95,73.73,0.54,13.55,0.00,0.20,0.00,0.43,1.79,0.00,0.03,0.83,0.31,0.0017,0.0104,0.14,8.12,0.00,0.03,91.71,45,2.43,12.11,21001.95,0.40,10.02,0.00,0.01,0.11,1.41,0.08,1.05,4.40,0.00,132.52,1.00,0.52,0.0000,0.0582,7.36,11.32,0.00,0.01,81.32,43,2275.77,1618.88,21001.95,2.81,70.29,0.22,5.42,0.11,1.35,0.08,1.05,4.42,0.00,135.24,1.00,0.50,0.0000,0.0594,7.62,12.34,0.00,0.06,79.99,43,2278.31,1683.30,21001.95,2.71,67.67,0.22,5.42,0.16,1.49,0.11,1.03,4.35,0.00,179.88,1.00,0.56,0.0000,0.0527,10.57,19.25,0.00,0.04,70.14,39,3414.99,2297.07,21001.95,2.97,74.33,0.33,8.13,0.11,1.40,0.08,1.03,4.32,0.00,138.99,1.00,0.49,0.0000,0.0610,7.52,0.74,0.00,0.03,91.71,45,2280.15,1624.87,21001.95,2.81,70.16,0.22,5.43,0.16,1.38,0.12,1.05,4.40,0.01,211.33,1.00,0.49,0.0000,0.0619,11.25,7.42,0.00,0.01,81.32,43,3414.61,2475.22,21001.95,2.76,68.98,0.33,8.13,
LinuxPCM,2024-12-01T21:36:50.185Z,0.15,1.42,0.10,1.04,4.35,0.02,1409.29,1.00,0.53,0.0000,0.0567,0.02,0.02,24847.73,17500.23,20997.54,2.84,70.99,0.30,7.40,10.06,10.40,0.00,0.01,79.53,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.18,0.00,0.00,0.15,1.42,0.10,1.04,4.35,0.02,1409.29,1.00,0.53,0.0000,0.0567,0.02,0.02,0.00,0.04,0.00,20,24847.73,17500.23,20997.54,2.84,70.99,0.30,7.40,10.06,10.40,0.00,0.01,79.53,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.18,97.35,0.00,0.11,1.37,0.08,1.06,4.45,0.00,148.68,1.00,0.47,0.0000,0.0634,7.69,11.85,0.00,0.01,80.45,28,2343.93,1711.66,20997.54,2.74,68.47,0.22,5.58,0.32,1.49,0.22,1.00,4.22,0.00,329.51,1.00,0.59,0.0000,0.0489,21.42,7.26,0.00,0.00,71.32,20,6734.85,4514.54,20997.54,2.98,74.59,0.64,16.04,0.00,0.18,0.00,0.65,2.71,0.00,0.02,0.78,0.33,0.0018,0.0088,0.07,11.74,0.00,0.02,88.17,40,1.83,10.15,20997.54,0.36,9.03,0.00,0.00,0.16,1.41,0.12,1.05,4.39,0.00,198.68,1.00,0.52,0.0000,0.0582,11.07,10.74,0.01,0.00,78.18,20,3413.20,2428.93,20997.54,2.81,70.26,0.33,8.13,0.16,1.36,0.12,1.05,4.42,0.00,202.85,1.00,0.50,0.0000,0.0594,11.41,8.13,0.00,0.01,80.45,28,3416.92,2520.44,20997.54,2.71,67.78,0.33,8.14,0.11,1.46,0.07,1.06,4.44,0.00,120.39,1.00,0.56,0.0000,0.0529,7.01,21.67,0.00,0.00,71.32,20,2277.52,1556.60,20997.54,2.93,73.16,0.22,5.42,0.16,1.41,0.12,1.04,4.35,0.00,208.43,1.00,0.49,0.0000,0.0610,11.13,0.68,0.00,0.02,88.17,40,3415.70,2421.92,20997.54,2.82,70.52,0.33,8.13,0.15,1.39,0.11,1.05,4.39,0.00,200.74,1.00,0.49,0.0000,0.0619,10.64,11.17,0.01,0.00,78.18,20,3243.78,2336.00,20997.54,2.78,69.43,0.31,7.72,
LinuxPCM,2024-12-01T21:36:55.186Z,0.14,1.41,0.10,1.04,4.36,0.05,1372.49,1.00,0.53,0.0000,0.0568,0.04,0.03,24142.55,17136.55,21004.08,2.82,70.44,0.29,7.18,9.83,10.07,0.00,0.05,80.05,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.25,0.00,0.00,0.14,1.41,0.10,1.04,4.36,0.05,1372.49,1.00,0.53,0.0000,0.0568,0.04,0.03,0.00,0.07,0.00,44,24142.55,17136.55,21004.08,2.82,70.44,0.29,7.18,9.83,10.07,0.00,0.05,80.05,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.25,89.38,0.00,0.00,0.45,0.00,0.95,4.01,0.01,0.11,0.92,0.34,0.0005,0.0068,0.18,19.09,0.00,0.00,80.72,44,16.68,36.81,21004.08,0.91,22.65,0.00,0.04,0.28,1.47,0.19,1.06,4.46,0.01,284.50,1.00,0.59,0.0000,0.0492,17.57,11.29,0.00,0.05,71.09,44,5780.06,3920.05,21004.08,2.95,73.72,0.55,13.76,0.00,0.25,0.00,0.69,2.89,0.00,0.02,0.78,0.52,0.0005,0.0026,0.18,12.11,0.01,0.12,87.58,45,6.52,26.33,21004.08,0.50,12.38,0.00,0.02,0.28,1.39,0.20,1.05,4.42,0.01,350.51,1.00,0.50,0.0000,0.0598,19.07,0.10,0.00,0.01,80.82,45,5858.97,4214.37,21004.08,2.78,69.51,0.56,13.95,0.27,1.35,0.20,1.05,4.41,0.00,348.76,1.00,0.48,0.0000,0.0620,18.85,0.42,0.00,0.00,80.72,44,5625.37,4161.63,21004.08,2.70,67.59,0.54,13.39,0.16,1.47,0.11,0.99,4.16,0.00,180.15,1.00,0.56,0.0000,0.0527,11.16,17.70,0.00,0.05,71.09,44,3416.04,2322.39,21004.08,2.94,73.55,0.33,8.13,0.16,1.40,0.12,1.01,4.24,0.01,208.43,1.00,0.49,0.0000,0.0607,11.55,0.74,0.01,0.12,87.58,45,3436.25,2449.12,21004.08,2.81,70.15,0.33,8.18,0.00,0.46,0.00,0.38,1.61,0.00,0.02,0.75,0.39,0.0015,0.0065,0.07,19.10,0.00,0.01,80.82,45,2.67,5.84,21004.08,0.91,22.85,0.00,0.01,
LinuxPCM,2024-12-01T21:37:00.186Z,0.15,1.41,0.11,1.02,4.29,0.04,1466.72,1.00,0.53,0.0000,0.0568,0.04,0.02,25800.05,18320.55,21000.95,2.82,70.41,0.31,7.68,10.69,11.02,0.02,0.19,78.09,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.05,0.00,0.00,0.15,1.41,0.11,1.02,4.29,0.04,1466.72,1.00,0.53,0.0000,0.0568,0.04,0.02,0.00,0.06,0.00,15,25800.05,18320.55,21000.95,2.82,70.41,0.31,7.68,10.69,11.02,0.02,0.19,78.09,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.05,102.22,0.00,0.00,0.21,0.00,0.83,3.47,0.00,0.10,0.99,0.22,0.0002,0.0177,0.15,23.15,0.00,0.66,76.04,38,5.51,26.42,21000.95,0.42,10.43,0.00,0.01,0.31,1.49,0.21,0.97,4.07,0.00,312.91,1.00,0.59,0.0000,0.0488,21.18,10.71,0.00,0.02,68.08,15,6417.81,4311.52,21000.95,2.98,74.43,0.61,15.28,0.00,0.24,0.00,0.89,3.72,0.00,0.04,0.92,0.52,0.0004,0.0047,0.20,11.70,0.00,0.03,88.07,40,9.18,38.08,21000.95,0.48,12.06,0.00,0.02,0.27,1.39,0.19,1.01,4.23,0.01,344.14,1.00,0.50,0.0000,0.0605,19.33,0.38,0.08,0.04,80.17,37,5692.04,4090.72,21000.95,2.78,69.57,0.54,13.55,0.33,1.35,0.24,1.06,4.44,0.01,420.51,1.00,0.49,0.0000,0.0615,22.76,0.55,0.00,0.66,76.04,38,6832.52,5051.45,21000.95,2.71,67.63,0.65,16.27,0.16,1.47,0.11,1.05,4.42,0.00,180.29,1.00,0.56,0.0000,0.0528,10.50,21.40,0.00,0.02,68.08,15,3413.53,2322.36,21000.95,2.94,73.49,0.33,8.13,0.16,1.39,0.12,1.04,4.37,0.00,208.62,1.00,0.49,0.0000,0.0610,11.21,0.70,0.00,0.03,88.07,40,3417.67,2450.27,21000.95,2.79,69.74,0.33,8.14,0.00,0.40,0.00,0.81,3.40,0.01,0.12,0.94,0.42,0.0006,0.0105,0.17,19.54,0.08,0.04,80.17,37,11.79,29.73,21000.95,0.79,19.83,0.00,0.03,
LinuxPCM,2024-12-01T21:37:05.187Z,0.15,1.41,0.10,1.05,4.42,0.04,1415.47,1.00,0.53,0.0000,0.0569,0.04,0.02,24885.46,17608.55,21001.70,2.83,70.66,0.30,7.41,9.96,10.21,0.00,0.01,79.82,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.55,0.00,0.00,0.15,1.41,0.10,1.05,4.42,0.04,1415.47,1.00,0.53,0.0000,0.0569,0.04,0.02,0.00,0.06,0.00,15,24885.46,17608.55,21001.70,2.83,70.66,0.30,7.41,9.96,10.21,0.00,0.01,79.82,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.55,100.72,0.00,0.06,1.40,0.04,1.04,4.39,0.00,53.86,1.00,0.61,0.0000,0.0464,3.79,11.87,0.00,0.00,84.34,34,1160.36,831.37,21001.70,2.79,69.79,0.11,2.76,0.40,1.46,0.27,1.05,4.43,0.01,458.64,1.00,0.54,0.0000,0.0552,25.73,10.50,0.00,0.01,63.77,15,8303.28,5698.09,21001.70,2.91,72.86,0.79,19.77,0.00,0.23,0.00,0.72,3.03,0.00,0.02,0.71,0.47,0.0009,0.0036,0.14,8.11,0.00,0.01,91.74,37,4.77,20.79,21001.70,0.46,11.46,0.00,0.01,0.30,1.40,0.21,1.05,4.42,0.01,377.69,1.00,0.50,0.0000,0.0600,20.28,0.26,0.00,0.02,79.43,16,6298.38,4485.78,21001.70,2.81,70.20,0.60,15.00,0.16,1.35,0.12,1.06,4.46,0.01,202.86,1.00,0.50,0.0000,0.0593,11.32,4.34,0.00,0.00,84.34,34,3418.31,2524.41,21001.70,2.71,67.71,0.33,8.14,0.16,1.42,0.11,1.07,4.48,0.00,183.46,1.00,0.55,0.0000,0.0537,10.77,25.46,0.00,0.01,63.77,15,3414.19,2409.07,21001.70,2.83,70.86,0.33,8.13,0.11,1.40,0.08,1.03,4.31,0.01,138.91,1.00,0.49,0.0000,0.0608,7.56,0.69,0.00,0.01,91.74,37,2282.97,1628.43,21001.70,2.80,70.10,0.22,5.44,0.00,0.30,0.00,0.78,3.27,0.00,0.03,0.83,0.35,0.0014,0.0094,0.06,20.48,0.00,0.02,79.43,16,3.20,10.61,21001.70,0.60,15.08,0.00,0.01,
